AHL_GP,AHL_total_TOI,AHL_goals,primary_assists,secondary_assists,ev_goals,ev_primary_assists,ev_secondary_assists,AHL_shots,ev_shots,passes,ev_passes,ze_controlled_entry,ze_uncontrolled_entry,ze_controlled_exit,ze_uncontrolled_exit,penalties_taken,penalties_drawn,team_ev_shots_for,team_ev_shots_against,GP,G,A,P,PlusMinus,PIM,PointPerGame,PPG,PPP,SHG,SHP,GWG,OTG,S,ShootingPercentage,NHL_TOIPerGame_sec,ShiftsPerGame,FaceoffWinPercentage
9,9194,1,4,0,0,3,0,15,15,130,103,22,12,18,9,1,1,103,120,13,2,0,2,-3,2,0.15,0,0,0,0,1,0,24,8.3,815,18.5,30
19,21607,4,4,2,0,3,1,97,76,434,367,8,43,58,64,3,3,348,290,2,0,0,0,2,2,0,0,0,0,0,0,0,1,0,860,18.5,0
9,9194,1,4,0,0,3,0,15,15,130,103,22,12,18,9,1,1,103,120,37,2,6,8,0,4,0.22,0,0,0,0,0,0,42,4.8,705,16.2,36.7
19,21607,4,4,2,0,3,1,97,76,434,367,8,43,58,64,3,3,348,290,42,2,5,7,-7,14,0.17,1,5,0,0,0,0,36,5.6,913,19.3,0
29,39206,9,7,6,0,6,4,219,156,956,676,44,86,170,69,10,8,539,349,11,1,0,1,0,6,0.09,0,0,0,0,0,0,14,7.1,847,18.6,0
29,39206,9,7,6,0,6,4,219,156,956,676,44,86,170,69,10,8,539,349,29,3,7,10,-9,8,0.34,1,4,0,0,0,0,42,7.1,1001,20.3,0
29,39206,9,7,6,0,6,4,219,156,956,676,44,86,170,69,10,8,539,349,6,0,1,1,-7,9,0.17,0,1,0,0,0,0,11,0,1008,21,0
29,39206,9,7,6,0,6,4,219,156,956,676,44,86,170,69,10,8,539,349,7,1,0,1,-6,6,0.14,0,0,0,0,0,0,11,9.1,905,22.7,0
22,18719,3,3,2,0,1,2,57,33,267,200,37,32,53,8,10,5,265,135,6,0,2,2,0,4,0.33,0,0,0,0,0,0,12,0,950,21.5,0
28,31163,10,5,4,0,4,4,105,88,539,419,56,90,63,54,4,8,479,318,11,1,2,3,-1,9,0.27,0,0,0,0,0,0,8,12.5,722,16.7,0
28,31163,10,5,4,0,4,4,105,88,539,419,56,90,63,54,4,8,479,318,8,0,1,1,-4,0,0.13,0,1,0,0,0,0,6,0,273,6.6,0
28,31163,10,5,4,0,4,4,105,88,539,419,56,90,63,54,4,8,479,318,60,9,13,22,-14,67,0.37,2,5,1,1,1,0,101,8.9,865,20.2,30
28,31163,10,5,4,0,4,4,105,88,539,419,56,90,63,54,4,8,479,318,76,8,14,22,-8,100,0.29,0,0,0,1,1,0,74,10.8,775,19.1,36.7
28,31163,10,5,4,0,4,4,105,88,539,419,56,90,63,54,4,8,479,318,76,7,15,22,-2,73,0.29,0,0,0,1,0,0,90,7.8,694,16.9,29
28,31163,10,5,4,0,4,4,105,88,539,419,56,90,63,54,4,8,479,318,12,3,1,4,-1,6,0.33,0,0,0,0,1,1,24,12.5,814,19.2,0
28,31163,10,5,4,0,4,4,105,88,539,419,56,90,63,54,4,8,479,318,67,7,6,13,-3,113,0.19,0,0,3,3,1,0,98,7.1,676,15.5,28.6
13,8708,5,3,2,0,3,1,19,20,132,88,16,18,8,20,7,4,122,104,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,276,9,0
28,31163,10,5,4,0,4,4,105,88,539,419,56,90,63,54,4,8,479,318,4,0,1,1,-1,4,0.25,0,0,0,0,0,0,5,0,841,17.8,0
28,31163,10,5,4,0,4,4,105,88,539,419,56,90,63,54,4,8,479,318,78,8,14,22,-1,106,0.28,0,0,1,2,0,0,121,6.6,848,17.8,31.3
28,31163,10,5,4,0,4,4,105,88,539,419,56,90,63,54,4,8,479,318,82,8,13,21,4,106,0.26,0,0,2,3,0,0,103,7.8,751,17.5,47.6
13,8708,5,3,2,0,3,1,19,20,132,88,16,18,8,20,7,4,122,104,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,333,7.7,0
28,31163,10,5,4,0,4,4,105,88,539,419,56,90,63,54,4,8,479,318,76,8,10,18,-4,74,0.24,2,3,0,0,0,0,79,10.1,740,17.2,26.9
13,8708,5,3,2,0,3,1,19,20,132,88,16,18,8,20,7,4,122,104,9,2,2,4,-4,40,0.44,1,2,0,0,0,0,7,28.6,571,14,100
28,31163,10,5,4,0,4,4,105,88,539,419,56,90,63,54,4,8,479,318,81,4,8,12,-15,57,0.15,1,1,1,1,1,0,91,4.4,739,16.6,29.8
13,8708,5,3,2,0,3,1,19,20,132,88,16,18,8,20,7,4,122,104,14,0,1,1,-3,83,0.07,0,0,0,0,0,0,4,0,413,10.6,50
13,8708,5,3,2,0,3,1,19,20,132,88,16,18,8,20,7,4,122,104,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,351,11,0
28,31163,10,5,4,0,4,4,105,88,539,419,56,90,63,54,4,8,479,318,15,1,0,1,0,18,0.07,0,0,0,0,0,0,13,7.7,545,14,60
13,8708,5,3,2,0,3,1,19,20,132,88,16,18,8,20,7,4,122,104,30,3,0,3,-2,65,0.1,0,0,0,0,1,0,14,21.4,385,9.8,50
13,8708,5,3,2,0,3,1,19,20,132,88,16,18,8,20,7,4,122,104,77,5,4,9,-14,213,0.12,1,1,0,0,0,0,31,16.1,387,9.9,27.3
13,8708,5,3,2,0,3,1,19,20,132,88,16,18,8,20,7,4,122,104,3,0,1,1,1,7,0.33,0,0,0,0,0,0,1,0,374,9.7,0
13,8708,5,3,2,0,3,1,19,20,132,88,16,18,8,20,7,4,122,104,4,0,1,1,1,19,0.25,0,0,0,0,0,0,1,0,347,8.5,0
13,8708,5,3,2,0,3,1,19,20,132,88,16,18,8,20,7,4,122,104,13,0,2,2,0,48,0.15,0,0,0,0,0,0,3,0,331,9.7,0
13,8708,5,3,2,0,3,1,19,20,132,88,16,18,8,20,7,4,122,104,13,0,2,2,0,48,0.15,0,0,0,0,0,0,3,0,331,9.7,0
31,41008,4,3,4,0,2,2,118,98,724,552,16,131,135,115,10,4,471,510,3,0,1,1,-1,0,0.33,0,0,0,1,0,0,0,0,785,17.7,0
31,41008,4,3,4,0,2,2,118,98,724,552,16,131,135,115,10,4,471,510,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,788,19,0
31,41008,4,3,4,0,2,2,118,98,724,552,16,131,135,115,10,4,471,510,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,788,19,0
3,3087,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,37,38,8,0,1,1,-1,10,0.13,0,0,0,0,0,0,3,0,272,7,0
3,3087,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,37,38,3,0,0,0,-1,9,0,0,0,0,0,0,0,2,0,434,11.3,0
4,5491,0,1,0,0,1,0,30,11,139,65,5,12,17,12,2,1,42,40,71,3,21,24,-16,25,0.34,1,8,0,0,0,0,125,2.4,1198,24.2,0
4,5491,0,1,0,0,1,0,30,11,139,65,5,12,17,12,2,1,42,40,71,3,21,24,-16,25,0.34,1,8,0,0,0,0,125,2.4,1198,24.2,0
1,767,1,0,0,0,0,0,2,3,11,11,0,0,1,1,0,0,19,6,18,3,2,5,0,19,0.28,0,0,0,0,1,0,33,9.1,763,15.7,0
1,767,1,0,0,0,0,0,2,3,11,11,0,0,1,1,0,0,19,6,18,4,1,5,-1,4,0.28,0,0,0,0,0,0,16,25,670,15.3,0
1,767,1,0,0,0,0,0,2,3,11,11,0,0,1,1,0,0,19,6,51,2,5,7,0,21,0.14,0,0,0,0,0,0,60,3.3,606,14.5,50
1,767,1,0,0,0,0,0,2,3,11,11,0,0,1,1,0,0,19,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,512,12,0
25,16406,0,2,2,0,2,2,32,24,118,103,28,47,38,22,5,4,157,271,27,6,0,6,-2,47,0.22,0,0,0,0,1,0,18,33.3,418,10.2,0
23,27449,1,1,2,0,1,2,61,43,360,299,10,87,72,75,3,2,261,432,30,0,3,3,8,39,0.1,0,0,0,0,0,0,21,0,806,19.7,0
23,27449,1,1,2,0,1,2,61,43,360,299,10,87,72,75,3,2,261,432,8,0,2,2,3,4,0.25,0,0,0,0,0,0,7,0,842,19.9,0
23,27449,1,1,2,0,1,2,61,43,360,299,10,87,72,75,3,2,261,432,29,0,1,1,-10,39,0.03,0,0,0,0,0,0,28,0,728,17.5,0
23,27449,1,1,2,0,1,2,61,43,360,299,10,87,72,75,3,2,261,432,2,0,1,1,2,0,0.5,0,0,0,0,0,0,0,0,810,20,0
23,27449,1,1,2,0,1,2,61,43,360,299,10,87,72,75,3,2,261,432,15,1,2,3,1,5,0.2,0,0,0,0,0,0,14,7.1,860,18.9,0
23,27449,1,1,2,0,1,2,61,43,360,299,10,87,72,75,3,2,261,432,38,0,4,4,-13,40,0.11,0,0,0,0,0,0,42,0,1137,23.7,0
23,27449,1,1,2,0,1,2,61,43,360,299,10,87,72,75,3,2,261,432,18,0,2,2,-2,28,0.11,0,0,0,0,0,0,7,0,1039,19.8,0
23,27449,1,1,2,0,1,2,61,43,360,299,10,87,72,75,3,2,261,432,46,0,5,5,-30,44,0.11,0,0,0,1,0,0,38,0,1139,24.7,0
23,27449,1,1,2,0,1,2,61,43,360,299,10,87,72,75,3,2,261,432,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,453,10.5,0
26,31744,3,1,1,0,0,1,117,70,613,409,8,70,78,52,13,7,320,311,7,0,0,0,0,4,0,0,0,0,0,0,0,6,0,794,19.4,0
5,4579,0,1,1,0,1,1,10,6,51,36,11,5,7,2,0,2,58,63,41,5,3,8,-1,21,0.2,0,0,0,0,1,0,50,10,540,14.2,50
5,4579,0,1,1,0,1,1,10,6,51,36,11,5,7,2,0,2,58,63,41,5,3,8,-1,21,0.2,0,0,0,0,1,0,50,10,540,14.2,50
29,32936,10,5,5,0,3,2,108,76,544,413,90,54,71,27,9,11,419,305,2,0,1,1,1,2,0.5,0,0,0,0,0,0,0,0,439,10.5,0
29,32936,10,5,5,0,3,2,108,76,544,413,90,54,71,27,9,11,419,305,20,6,2,8,-1,8,0.4,0,0,1,1,1,1,30,20,922,21.1,36.8
29,32936,10,5,5,0,3,2,108,76,544,413,90,54,71,27,9,11,419,305,20,6,2,8,-1,8,0.4,0,0,1,1,1,1,30,20,922,21.1,36.8
6,7529,0,0,2,0,0,1,42,25,199,137,6,12,33,13,0,1,103,81,25,2,2,4,1,2,0.16,0,1,0,0,0,0,54,3.7,936,20.2,0
6,7529,0,0,2,0,0,1,42,25,199,137,6,12,33,13,0,1,103,81,25,2,2,4,1,2,0.16,0,1,0,0,0,0,54,3.7,936,20.2,0
19,13811,5,2,0,0,2,0,32,36,138,128,25,55,33,26,7,3,160,192,2,0,0,0,-1,12,0,0,0,0,0,0,0,0,0,173,5.5,0
19,13811,5,2,0,0,2,0,32,36,138,128,25,55,33,26,7,3,160,192,5,0,0,0,-2,48,0,0,0,0,0,0,0,2,0,341,9.4,0
19,13811,5,2,0,0,2,0,32,36,138,128,25,55,33,26,7,3,160,192,66,2,7,9,-1,232,0.14,0,0,0,0,0,0,54,3.7,448,11.1,66.7
19,13811,5,2,0,0,2,0,32,36,138,128,25,55,33,26,7,3,160,192,32,3,2,5,-7,85,0.16,0,0,0,0,0,0,15,20,502,12,50
19,13811,5,2,0,0,2,0,32,36,138,128,25,55,33,26,7,3,160,192,7,0,0,0,-2,4,0,0,0,0,0,0,0,7,0,411,10,0
19,13811,5,2,0,0,2,0,32,36,138,128,25,55,33,26,7,3,160,192,67,2,2,4,-13,153,0.06,0,0,0,0,1,0,54,3.7,461,11.2,66.7
19,13811,5,2,0,0,2,0,32,36,138,128,25,55,33,26,7,3,160,192,58,1,5,6,-9,102,0.1,0,0,0,0,0,0,45,2.2,535,13.2,33.3
19,13811,5,2,0,0,2,0,32,36,138,128,25,55,33,26,7,3,160,192,52,1,2,3,-5,83,0.06,0,0,0,0,0,0,38,2.6,497,11.9,0
2,2932,0,0,0,0,0,0,9,8,48,42,2,14,18,11,0,0,30,49,8,1,3,4,0,12,0.5,0,1,1,1,0,0,13,7.7,1174,23.5,0
2,2932,0,0,0,0,0,0,9,8,48,42,2,14,18,11,0,0,30,49,10,1,2,3,1,0,0.3,0,0,0,0,0,0,10,10,920,18.9,0
28,22132,6,1,3,0,0,1,48,32,251,162,13,47,28,35,6,5,174,222,20,0,0,0,-4,12,0,0,0,0,0,0,0,14,0,647,14,37.8
2,2932,0,0,0,0,0,0,9,8,48,42,2,14,18,11,0,0,30,49,59,5,15,20,-1,24,0.34,1,6,0,0,1,0,93,5.4,1028,22.1,0
28,22132,6,1,3,0,0,1,48,32,251,162,13,47,28,35,6,5,174,222,63,1,3,4,-5,84,0.06,0,0,0,0,0,0,43,2.3,502,12,49.5
2,2932,0,0,0,0,0,0,9,8,48,42,2,14,18,11,0,0,30,49,37,2,4,6,5,10,0.16,1,1,0,0,0,0,22,9.1,706,16.9,0
28,22132,6,1,3,0,0,1,48,32,251,162,13,47,28,35,6,5,174,222,10,1,0,1,0,2,0.1,0,0,0,0,0,0,13,7.7,596,14,42.9
17,16665,7,1,2,0,1,0,63,34,263,159,41,33,53,19,6,6,137,146,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,655,16.8,100
2,2932,0,0,0,0,0,0,9,8,48,42,2,14,18,11,0,0,30,49,16,0,5,5,6,2,0.31,0,0,0,0,0,0,12,0,738,16.3,0
17,16665,7,1,2,0,1,0,63,34,263,159,41,33,53,19,6,6,137,146,39,4,4,8,2,10,0.21,0,0,0,0,2,0,36,11.1,650,15.4,43.6
17,16665,7,1,2,0,1,0,63,34,263,159,41,33,53,19,6,6,137,146,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,655,16.8,100
2,2932,0,0,0,0,0,0,9,8,48,42,2,14,18,11,0,0,30,49,16,0,5,5,6,2,0.31,0,0,0,0,0,0,12,0,738,16.3,0
17,16665,7,1,2,0,1,0,63,34,263,159,41,33,53,19,6,6,137,146,39,4,4,8,2,10,0.21,0,0,0,0,2,0,36,11.1,650,15.4,43.6
13,5411,1,0,1,0,0,1,13,9,38,34,8,17,8,8,4,2,57,60,29,1,0,1,-7,105,0.03,0,0,0,0,0,0,17,5.9,429,10.3,100
13,5411,1,0,1,0,0,1,13,9,38,34,8,17,8,8,4,2,57,60,66,3,9,12,3,201,0.18,0,0,0,0,0,0,38,7.9,490,11.7,42.9
13,5411,1,0,1,0,0,1,13,9,38,34,8,17,8,8,4,2,57,60,52,6,5,11,-3,181,0.21,0,0,0,0,0,0,23,26.1,437,10.8,63.6
13,5411,1,0,1,0,0,1,13,9,38,34,8,17,8,8,4,2,57,60,77,4,9,13,3,155,0.17,1,1,0,0,1,0,46,8.7,557,12.7,47.5
13,5411,1,0,1,0,0,1,13,9,38,34,8,17,8,8,4,2,57,60,32,0,4,4,-2,76,0.13,0,0,0,0,0,0,16,0,425,10,42.4
13,5411,1,0,1,0,0,1,13,9,38,34,8,17,8,8,4,2,57,60,1,0,0,0,0,7,0,0,0,0,0,0,0,1,0,293,11,0
