ID,draft_g,mp,draft_fg,fga,3p,3pa,draft_ft,fta,orb,draft_trb,draft_ast,draft_stl,draft_blk,draft_tov,draft_pf,draft_pts,fg_per,3p_per,ft_per,mp_per,pts_per,trb_per,ast_per,season,weight,height,position,shoots,born,draft_year,pk,amature_honor,college,raw_data,career_g,career_per,career_ws,career_ws48,career_per_greater_or_equal_13,careerws_pergame_greater_or_equal_03,career_ws48_greater_or_equal_055
1991034,0.722222222,0.731043422,0.621621622,0.621212121,0,0,0.883802817,0.852367688,0,0.373109244,0.303680982,0.277027027,0.059360731,0.798701299,0.595419847,0.686767169,0.680515759,0,0.841889117,0.914572864,0.726760563,0.375757576,0.333333333,1990-91,0.21875,0.422535211,Point Guard,Right,1969-11-03,1991,34,0,Slippery Rock University of Pennsylvania,1,4,14.7,0,0.032,yes,no,no
1991035,0.75,0.757615036,0.557739558,0.488344988,1,0,0.757042254,0.676880223,0,0.146218487,0.389570552,0.202702703,0.00456621,0.512987013,0.442748092,0.641541039,0.776504298,1,0.90862423,0.917085427,0.656338028,0.103030303,0.416666667,1990-91,0.197916667,0.253521127,Point Guard,Right,1968-01-22,1991,35,0,Saint Francis University,1,122,12.9,3.7,0.058,no,yes,yes
1991036,0.722222222,0.757615036,0.393120393,0.3997669,0,0,0.471830986,0.454038997,0,0.114285714,0.917177914,0.614864865,0.01369863,0.772727273,0.694656489,0.417922948,0.667621777,0,0.843942505,0.947236181,0.436619718,0.072727273,1,1990-91,0.239583333,0.323943662,Point Guard,Right,1968-03-28,1991,36,1,North Carolina State University,1,112,11.7,1.6,0.058,no,no,yes
1991037,0.75,0.757615036,0.577395577,0.590909091,0,0,0.514084507,0.512534819,0,0.169747899,0.45398773,0.574324324,0.00456621,0.701298701,0.435114504,0.551926298,0.664756447,0,0.814168378,0.917085427,0.563380282,0.133333333,0.479166667,1990-91,0.083333333,0.323943662,Point Guard,Left,1969-03-28,1991,37,1,University of Memphis,1,549,14.3,14,0.071,yes,no,yes
1991039,0.666666667,0.664938432,0.464373464,0.473193473,0,0,0.348591549,0.320334262,0,0.206722689,0.273006135,0.135135135,0.0456621,0.467532468,0.34351145,0.460636516,0.667621777,0,0.883983573,0.889447236,0.518309859,0.2,0.322916667,1990-91,0.333333333,0.507042254,Shooting Guard,Right,1969-07-12,1991,39,0,Purdue University,1,78,9.9,0.3,0.018,no,no,no
1991040,0.555555556,0.621516526,0.488943489,0.520979021,0,0,0.373239437,0.356545961,0,0.156302521,0.380368098,0.331081081,0,0.590909091,0.473282443,0.462311558,0.637535817,0,0.850102669,0.964824121,0.605633803,0.16969697,0.520833333,1990-91,0.270833333,0.422535211,Point Guard,Right,1969-08-03,1991,40,0,La Salle University,1,499,10,2.5,0.016,no,no,no
1991041,0.694444444,0.692806222,0.651105651,0.641025641,0,0,0.397887324,0.415041783,0,0.243697479,0.128834356,0.344594595,0.082191781,0.487012987,0.465648855,0.577889447,0.690544413,0,0.778234086,0.894472362,0.630985915,0.236363636,0.145833333,1990-91,0.364583333,0.507042254,Shooting Guard,Right,1970-02-02,1991,41,0,Iona College,1,84,9.7,-1.3,-0.095,no,no,no
1991043,0.666666667,0.618924174,0.685503686,0.673659674,0,0,0.514084507,0.543175487,0,0.322689076,0.211656442,0.452702703,0.232876712,0.519480519,0.679389313,0.630653266,0.691977077,0,0.76899384,0.826633166,0.715492958,0.345454545,0.25,1990-91,0.270833333,0.464788732,Shooting Guard,Right,1968-05-10,1991,43,0,Christopher Newport University,1,13,5.8,-0.5,-0.142,no,no,no
1991045,0.638888889,0.639014906,0.638820639,0.747086247,1,1,0.535211268,0.587743733,0,0.205042017,0.159509202,0.608108108,0.059360731,0.409090909,0,0.66080402,0.581661891,0,0.739219713,0.884422111,0.777464789,0.206060606,0.197916667,1990-91,0.364583333,0.507042254,Shooting Guard,Right,1969-12-20,1991,45,0,Southern University and A&M; College,1,467,14.1,27.2,0.097,yes,yes,yes
1991046,0.194444444,0.178872327,0.152334152,0.131701632,0,0,0.098591549,0.122562674,0,0.092436975,0.082822086,0.121621622,0.02283105,0.220779221,0.152671756,0.122278057,0.786532951,0,0.652977413,0.577889447,0.335211268,0.248484848,0.239583333,1989-90,0.3125,0.577464789,Power Forward and Small Forward,Right,1969-05-19,1991,46,0,Oklahoma State University,1,102,15.9,4.5,0.097,yes,yes,yes
1991048,0.694444444,0.587167855,0.464373464,0.385780886,0,0,0.394366197,0.495821727,0,0.423529412,0.174846626,0.195945946,0.077625571,0.487012987,0.633587786,0.405360134,0.818051576,0,0.645790554,0.75879397,0.436619718,0.448484848,0.197916667,1990-91,0.572916667,0.676056338,Center,Right,1969-08-18,1991,48,0,Arizona State University,1,432,13,9.2,0.053,yes,no,no
1991049,0.833333333,0,0.965601966,1,1,1,0.806338028,0.77994429,0,0.265546218,0.466257669,0.547297297,0.073059361,0.590909091,0.763358779,1,0.656160458,0,0.839835729,0,0.943661972,0.212121212,0.447916667,1990-91,0.177083333,0.394366197,Point Guard,Right,1967-12-03,1991,49,0,Oral Roberts University,1,168,9.7,1,0.024,no,no,no
1992001,0.694444444,0.621516526,0.722358722,0.557109557,0,0,0.471830986,0.707520891,0,0.690756303,0.141104294,0.195945946,0.716894977,0.668831169,0.65648855,0.599664992,0.881088825,0,0.542094456,0.804020101,0.656338028,0.76969697,0.15625,1991-92,0.90625,0.788732394,Center,Right,1972-03-06,1992,1,1,Louisiana State University,1,1207,26.4,181.7,0.208,yes,yes,yes
1992002,0.75,0.681140635,0.501228501,0.3997669,0,0,0.957746479,1,0,0.559663866,0.162576687,0.128378378,0.730593607,0.545454545,0.877862595,0.565326633,0.85243553,0,0.778234086,0.824120603,0.577464789,0.56969697,0.177083333,1991-92,0.5,0.676056338,Center and Power Forward,Right,1970-02-08,1992,2,1,Georgetown University,1,838,21.2,89.7,0.166,yes,yes,yes
1992003,0.833333333,0.731043422,0.624078624,0.515151515,0,0,0.665492958,0.646239554,0,0.445378151,0.211656442,0.5,0.146118721,0.753246753,0.687022901,0.623953099,0.823782235,1,0.836755647,0.809045226,0.583098592,0.4,0.208333333,1991-92,0.479166667,0.718309859,Power Forward and Center,Right,1969-08-17,1992,3,1,Duke University,1,868,16.9,64.9,0.121,yes,yes,yes
1992004,0.75,0.734283863,0.648648649,0.623543124,0,0,0.514084507,0.501392758,0,0.34789916,0.395705521,0.358108108,0.03652968,0.701298701,0.526717557,0.596314908,0.706303725,0,0.832648871,0.889447236,0.608450704,0.333333333,0.416666667,1991-92,0.40625,0.535211268,Shooting Guard and Small Forward,Right,1970-10-14,1992,4,1,Ohio State University,1,885,13.5,35.8,0.059,yes,yes,yes
1992005,0.777777778,0.773817239,0.557739558,0.41958042,0,0,0.447183099,0.540389972,0,0.630252101,0.156441718,0.25,0.392694064,0.597402597,0.854961832,0.484924623,0.904011461,0,0.6724846,0.909547739,0.476056338,0.63030303,0.15625,1991-92,0.5,0.605633803,Small Forward and Power Forward,Right,1970-05-05,1992,5,1,University of Notre Dame,1,624,14.6,32.8,0.089,yes,yes,yes
1992006,0.694444444,0.717433571,0.58968059,0.622377622,1,1,0.35915493,0.415041783,0,0.475630252,0.282208589,0.418918919,0.068493151,0.707792208,0.580152672,0.560301508,0.643266476,0,0.703285421,0.927135678,0.611267606,0.515151515,0.322916667,1991-92,0.5,0.676056338,Small Forward and Power Forward,Right,1969-12-19,1992,6,0,North Carolina State University,1,763,15.9,40.2,0.082,yes,yes,yes
1992007,0.666666667,0.675307842,0.628992629,0.631701632,0,1,0.616197183,0.643454039,0,0.255462185,0.319018405,0.405405405,0.127853881,0.720779221,0.748091603,0.644891122,0.676217765,0,0.778234086,0.90201005,0.732394366,0.260606061,0.375,1991-92,0.40625,0.605633803,Small Forward,Right,1970-04-16,1992,7,1,University of Maryland,1,708,14.2,33.9,0.087,yes,yes,yes
1992008,0.472222222,0.460790668,0.425061425,0.404428904,0,0,0.341549296,0.353760446,0,0.243697479,0.214723926,0.378378378,0.077625571,0.402597403,0.427480916,0.413735343,0.714899713,0,0.784394251,0.811557789,0.616901408,0.345454545,0.333333333,1991-92,0.260416667,0.535211268,Shooting Guard,Right,1970-01-07,1992,8,1,University of Arkansas,1,483,14.1,17.5,0.069,yes,yes,yes
1992009,0.666666667,0.685029164,0.604422604,0.509324009,0,0,0.461267606,0.540389972,0,0.495798319,0.144171779,0.317567568,0.356164384,0.493506494,0.435114504,0.536850921,0.806590258,0,0.69301848,0.914572864,0.605633803,0.557575758,0.166666667,1991-92,0.5,0.535211268,Small Forward and Power Forward,Right,1970-09-08,1992,9,0,University of Southern Mississippi,1,915,15.6,58.4,0.101,yes,yes,yes
1992010,0.666666667,0.699935191,0.675675676,0.568764569,0,0,0.63028169,0.668523677,0,0.579831933,0.263803681,0.331081081,0.063926941,0.623376623,0.480916031,0.609715243,0.808022923,0,0.765913758,0.934673367,0.690140845,0.660606061,0.3125,1991-92,0.458333333,0.647887324,Small Forward and Power Forward and Center,Right,1970-02-22,1992,10,1,Stanford University,1,617,12.9,24.9,0.116,no,yes,yes
1992011,0.833333333,0.767984446,0.481572482,0.486013986,0,0,0.422535211,0.459610028,0,0.480672269,0.26993865,0.364864865,0.552511416,0.662337662,0.763358779,0.458961474,0.673352436,0,0.746406571,0.851758794,0.422535211,0.436363636,0.260416667,1991-92,0.40625,0.647887324,Power Forward and Small Forward,Right,1970-08-25,1992,11,0,University of Alabama,1,1107,13.4,66.3,0.118,yes,yes,yes
1992012,0.694444444,0.675307842,0.614250614,0.665501166,0,0,0.816901408,0.796657382,0,0.337815126,0.119631902,0.222972973,0.02739726,0.435064935,0.450381679,0.655778894,0.627507163,0,0.832648871,0.871859296,0.718309859,0.345454545,0.135416667,1991-92,0.364583333,0.507042254,Point Guard and Shooting Guard,Left,1971-05-05,1992,12,1,University of Southern California,1,200,12.6,4.2,0.053,no,no,no
1992013,0.777777778,0.779001944,0.565110565,0.593240093,0,0,0.665492958,0.646239554,0,0.351260504,0.220858896,0.27027027,0.059360731,0.428571429,0.595419847,0.567839196,0.64756447,0,0.836755647,0.914572864,0.56056338,0.321212121,0.229166667,1991-92,0.354166667,0.507042254,Shooting Guard,Right,1970-12-10,1992,13,0,University of Virginia,1,586,12.8,29.5,0.086,no,yes,yes
1992014,0.694444444,0.753078419,0.606879607,0.60955711,0,0,0.595070423,0.593314763,0,0.324369748,0.153374233,0.412162162,0.086757991,0.448051948,0.618320611,0.563651591,0.676217765,0,0.814168378,0.972361809,0.614084507,0.333333333,0.177083333,1991-92,0.270833333,0.605633803,Small Forward and Shooting Guard,Right,1970-02-01,1992,14,1,St. John's University,1,493,13.6,17.1,0.07,yes,yes,yes
1992015,0.666666667,0.664938432,0.535626536,0.553613054,0,0,0.658450704,0.646239554,0,0.25210084,0.343558282,0.418918919,0.0456621,0.655844156,0.549618321,0.56281407,0.657593123,0,0.8275154,0.889447236,0.636619718,0.254545455,0.40625,1991-92,0.354166667,0.464788732,Shooting Guard,Left,1969-11-25,1992,15,1,University of Missouri,1,827,12.9,30.7,0.072,no,yes,yes
1992016,0.722222222,0.76668827,0.668304668,0.761072261,1,1,0.64084507,0.623955432,0,0.309243697,0.490797546,0.506756757,0.00913242,0.727272727,0.641221374,0.704355109,0.597421203,0,0.834702259,0.959798995,0.746478873,0.303030303,0.541666667,1991-92,0.239583333,0.253521127,Point Guard,Right,1970-09-23,1992,16,0,La Salle University,1,151,11.6,0.6,0.026,no,no,no
1992017,0.722222222,0.685677252,0.518427518,0.527972028,0,0,0.507042254,0.537604457,0,0.290756303,0.457055215,0.418918919,0.095890411,0.772727273,0.595419847,0.502512563,0.667621777,0,0.765913758,0.85678392,0.526760563,0.278787879,0.5,1991-92,0.3125,0.535211268,Small Forward and Shooting Guard,Right,1970-05-09,1992,17,0,Pepperdine University,1,827,14.6,55.7,0.102,yes,yes,yes
1992018,0.777777778,0.701879456,0.58968059,0.51981352,0,0,0.521126761,0.515320334,0,0.373109244,0.180981595,0.358108108,0.136986301,0.448051948,0.65648855,0.586264657,0.770773639,1,0.821355236,0.824120603,0.58028169,0.345454545,0.1875,1991-92,0.4375,0.577464789,Small Forward,Right,1971-07-25,1992,18,1,"University of California, Los Angeles",1,659,14.6,24.1,0.096,yes,yes,yes
1992019,0.75,0.669475049,0.562653563,0.529137529,0,0,0.693661972,0.596100279,0,0.4,0.202453988,0.114864865,0.02283105,0.545454545,0.572519084,0.548576214,0.722063037,0,0.945585216,0.811557789,0.56056338,0.393939394,0.21875,1991-92,0.479166667,0.676056338,Small Forward and Power Forward,Right,1970-01-16,1992,19,1,"University of California, Los Angeles",1,319,15.1,9.4,0.067,yes,no,yes
1992020,0.777777778,0.709656513,0.592137592,0.552447552,0,0,0.492957746,0.470752089,0,0.11092437,0.159509202,0.283783784,0.03196347,0.292207792,0.320610687,0.587102178,0.727793696,0,0.850102669,0.834170854,0.58028169,0.060606061,0.166666667,1991-92,0.239583333,0.507042254,Shooting Guard and Point Guard,Right,1970-05-17,1992,20,0,University of North Carolina,1,685,11.8,27.7,0.088,no,yes,yes
1992021,0.833333333,0.7977965,0.493857494,0.545454545,1,1,0.355633803,0.403899721,0,0.238655462,0.634969325,0.47972973,0.03652968,0.779220779,0.618320611,0.499162479,0.614613181,0,0.715605749,0.884422111,0.461971831,0.181818182,0.614583333,1991-92,0.291666667,0.464788732,Shooting Guard,Right,1969-07-25,1992,21,0,Georgia Institute of Technology,1,821,14.7,37.2,0.129,yes,yes,yes
1992022,0.805555556,0.619572262,0.457002457,0.36013986,0,0,0.302816901,0.370473538,0,0.421848739,0.31595092,0.256756757,0.401826484,0.623376623,0.79389313,0.378559464,0.862464183,0,0.664271047,0.706030151,0.357746479,0.387878788,0.3125,1991-92,0.697916667,0.647887324,Power Forward and Center,Right,1970-04-06,1992,22,0,University of Arkansas,1,493,15.2,21.1,0.089,yes,yes,yes
1992023,0.805555556,0.756318859,0.444717445,0.428904429,0,0,0.327464789,0.348189415,0,0.114285714,0.619631902,0.506756757,0.054794521,0.350649351,0.435114504,0.42881072,0.70487106,0,0.76386037,0.861809045,0.405633803,0.060606061,0.614583333,1991-92,0.1875,0.352112676,Point Guard,Right,1970-06-12,1992,23,1,University of Arkansas,1,496,10.1,7.9,0.036,no,no,no
1992024,0.833333333,0.820479585,0.557739558,0.536130536,0,0,0.355633803,0.364902507,0,0.290756303,0.226993865,0.425675676,0.105022831,0.597402597,0.488549618,0.516750419,0.706303725,0,0.791581109,0.909547739,0.478873239,0.236363636,0.21875,1991-92,0.270833333,0.507042254,Small Forward and Shooting Guard,Right,1970-09-08,1992,24,0,University of Alabama,1,913,15.1,56.3,0.077,yes,yes,yes
1992025,0.638888889,0.55411536,0.427518428,0.318181818,0,0,0.228873239,0.331476323,0,0.366386555,0.144171779,0.108108108,0.319634703,0.487012987,0.549618321,0.340871022,0.91260745,0,0.560574949,0.766331658,0.394366197,0.412121212,0.177083333,1991-92,0.645833333,0.746478873,Center,Left,1969-12-06,1992,25,1,"University of Nevada, Las Vegas",1,157,9.9,0,0.001,no,no,no
1992026,0.75,0.785482826,0.511056511,0.585081585,0,0,0.528169014,0.590529248,0,0.357983193,0.144171779,0.317567568,0.054794521,0.564935065,0.748091603,0.525963149,0.593123209,0,0.726899384,0.952261307,0.535211268,0.345454545,0.15625,1991-92,0.364583333,0.577464789,Shooting Guard,Right,1970-11-16,1992,26,0,Syracuse University,1,59,7.5,-0.3,-0.032,no,no,no
1992027,0.805555556,0.749837978,0.611793612,0.544289044,0,0,0.591549296,0.668523677,0,0.477310924,0.190184049,0.331081081,0.228310502,0.668831169,0.86259542,0.57118928,0.763610315,0,0.718685832,0.854271357,0.546478873,0.442424242,0.1875,1991-92,0.552083333,0.507042254,Power Forward,Right,1969-11-22,1992,27,1,Oklahoma State University,1,214,10.2,3.9,0.069,no,no,yes
1992028,0.555555556,0.460142579,0.331695332,0.301864802,0,0,0.383802817,0.417827298,0,0.292436975,0.033742331,0.087837838,0.100456621,0.227272727,0.496183206,0.31239531,0.746418338,0,0.746406571,0.713567839,0.405633803,0.36969697,0.041666667,1991-92,0.552083333,0.605633803,Power Forward,Right,1969-02-19,1992,28,0,University of Texas at El Paso,1,98,15.6,2.6,0.109,yes,no,yes
1992029,0.722222222,0.603370058,0.371007371,0.36013986,0,0,0.295774648,0.320334262,0,0.500840336,0.162576687,0.195945946,0.342465753,0.480519481,0.740458015,0.325795645,0.700573066,0,0.749486653,0.753768844,0.335211268,0.521212121,0.177083333,1991-92,0.4375,0.718309859,Center and Power Forward,Right,1969-10-14,1992,29,0,Louisiana Tech University,1,1089,14.1,89.8,0.128,yes,yes,yes
1992030,0.722222222,0.569021387,0.444717445,0.376456876,0,0,0.492957746,0.598885794,0,0.342857143,0.165644172,0.182432432,0.146118721,0.441558442,0.633587786,0.417922948,0.802292264,1,0.668377823,0.711055276,0.436619718,0.339393939,0.177083333,1991-92,0.552083333,0.676056338,Center,Right,1969-09-09,1992,30,0,University of Arizona,1,749,12,16.2,0.057,no,no,yes
1992031,0.805555556,0.735580039,0.552825553,0.496503497,0,0,0.556338028,0.715877437,0,0.631932773,0.214723926,0.209459459,0.136986301,0.519480519,1,0.504187605,0.756446991,0,0.631416838,0.83919598,0.481690141,0.612121212,0.21875,1991-92,0.5,0.676056338,Power Forward and Center,Right,1970-08-21,1992,31,0,Texas Christian University,1,66,9.1,0.4,0.051,no,no,no
1992032,0.694444444,0.689565781,0.447174447,0.455710956,0,0,0.422535211,0.423398329,0,0.169747899,0.567484663,0.540540541,0.02739726,0.454545455,0.717557252,0.4639866,0.666189112,0,0.810061602,0.891959799,0.504225352,0.145454545,0.645833333,1991-92,0.145833333,0.352112676,Point Guard,Right,1968-12-09,1992,32,0,University of Oklahoma,1,418,13.3,12,0.082,yes,no,yes
1992033,0.833333333,0.68632534,0.307125307,0.348484848,0,0,0.341549296,0.35097493,0,0.206722689,0.282208589,0.148648649,0.00913242,0.532467532,0.557251908,0.323283082,0.598853868,0,0.790554415,0.761306533,0.292957746,0.151515152,0.270833333,1991-92,0.270833333,0.394366197,Point Guard,Right,1970-04-24,1992,33,0,Oklahoma State University,1,39,9.1,0.2,0.037,no,no,no
1992034,0.694444444,0.706416073,0.496314496,0.567599068,0,0,0.535211268,0.529247911,0,0.14789916,0.343558282,0.243243243,0.068493151,0.538961039,0.41221374,0.528475712,0.594555874,0,0.821355236,0.912060302,0.574647887,0.121212121,0.385416667,1991-92,0.270833333,0.422535211,Shooting Guard and Point Guard,Right,1970-05-17,1992,34,0,University of Connecticut,1,224,10.7,3.2,0.039,no,no,no
1992035,0.694444444,0.644847699,0.503685504,0.447552448,1,0,0.352112676,0.337047354,0,0.127731092,0.472392638,0.243243243,0.03196347,0.5,0.374045802,0.501675042,0.76504298,1,0.848049281,0.834170854,0.546478873,0.096969697,0.53125,1991-92,0.197916667,0.323943662,Point Guard,Right,1969-06-01,1992,35,0,University of Wisconsin-Green Bay,1,152,9.5,1.6,0.041,no,no,no
1992036,0.694444444,0.655865198,0.292383292,0.27972028,0,0,0.235915493,0.289693593,0,0.114285714,0.493865031,0.304054054,0.00456621,0.428571429,0.358778626,0.300670017,0.710601719,0,0.661190965,0.846733668,0.321126761,0.078787879,0.5625,1991-92,0.239583333,0.352112676,Point Guard,Right,1969-06-25,1992,36,0,University of Southern California,1,88,7.7,-0.5,-0.032,no,no,no
1992037,0.805555556,0.461438756,0.326781327,0.322843823,0,0,0.285211268,0.272980501,0,0.267226891,0.110429448,0.148648649,0.04109589,0.311688312,0.58778626,0.286432161,0.687679083,0,0.849075975,0.525125628,0.264788732,0.224242424,0.114583333,1991-92,0.447916667,0.605633803,Small Forward,Right,1969-04-02,1992,37,0,University of Arkansas,1,25,10.6,0,-0.022,no,no,no
1992038,0.777777778,0.769280622,0.479115479,0.513986014,0,0,0.394366197,0.442896936,0,0.183193277,0.625766871,0.405405405,0.00913242,0.967532468,0.748091603,0.452261307,0.633237822,0,0.722792608,0.904522613,0.442253521,0.139393939,0.645833333,1991-92,0.177083333,0.323943662,Point Guard,Right,1970-02-13,1992,38,0,University of Notre Dame,1,21,6.2,-0.3,-0.095,no,no,no
1992039,0.666666667,0.632534025,0.44963145,0.522144522,0,0,0.478873239,0.551532033,0,0.129411765,0.352760736,0.222972973,0.01826484,0.487012987,0.503816794,0.467336683,0.584527221,0,0.705338809,0.846733668,0.523943662,0.103030303,0.416666667,1991-92,0.239583333,0.352112676,Point Guard,Right,1970-03-07,1992,39,1,University of Georgia,1,148,11.6,1.6,0.066,no,no,yes
1992041,0.694444444,0.644199611,0.57002457,0.553613054,0,0,0.566901408,0.576601671,0,0.707563025,0.220858896,0.290540541,0.123287671,0.655844156,0.748091603,0.524288107,0.699140401,0,0.798767967,0.831658291,0.571830986,0.793939394,0.25,1991-92,0.552083333,0.605633803,Power Forward,Right,1970-06-17,1992,41,0,Murray State University,1,535,13.3,22,0.084,yes,yes,yes
1992042,0.833333333,0.616979909,0.405405405,0.314685315,0,0,0.295774648,0.331476323,0,0.410084034,0.113496933,0.168918919,0.296803653,0.441558442,0.778625954,0.341708543,0.875358166,0,0.724845996,0.683417085,0.309859155,0.363636364,0.114583333,1991-92,0.520833333,0.746478873,Center,Right,1969-09-10,1992,42,0,Georgia Institute of Technology,1,552,15.2,28.4,0.112,yes,yes,yes
