ID,draft_g,mp,draft_fg,fga,3p,3pa,draft_ft,fta,orb,draft_trb,draft_ast,draft_stl,draft_blk,draft_tov,draft_pf,draft_pts,fg_per,3p_per,ft_per,mp_per,pts_per,trb_per,ast_per,season,weight,height,position,shoots,born,draft_year,pk,amature_honor,college,career_g,career_per,career_ws,career_ws48,career_ws_per_game,career_per_greater_than_15,ws_pergame_greater_than_0,ws48_greater_than_0
1997021,0.444444444,0.46338302,0.267813268,0.2995338,0,0,0.355633803,0.389972145,0,0.171428571,0.220858896,0.25,0.0456621,0.37012987,0.27480916,0.286432161,0.607449857,0,0.740246407,0.854271357,0.445070423,0.242424242,0.354166667,1996-97,0.385416667,0.535211268,Small Forward and Shooting Guard,Right,1975-06-19,1997,21,0,Bradley University,494,12.2,24.5,0.085,0.0495951,no,yes,yes
1997022,0.583333333,0.534024627,0.55036855,0.566433566,0,0,0.556338028,0.557103064,0,0.159663866,0.171779141,0.297297297,0.02739726,0.564935065,0.519083969,0.534338358,0.660458453,0,0.811088296,0.796482412,0.676056338,0.163636364,0.229166667,1996-97,0.364583333,0.422535211,Shooting Guard,Right,1975-09-27,1997,22,1,University of California,60,9.6,0.1,0.009,0.00166667,no,yes,yes
1997023,0.833333333,0.713545042,0.469287469,0.504662005,0,0,0.426056338,0.428969359,0,0.341176471,0.426380368,0.5,0.03652968,0.525974026,0.809160305,0.442211055,0.631805158,0,0.80698152,0.791457286,0.408450704,0.290909091,0.416666667,1996-97,0.239583333,0.352112676,Point Guard and Shooting Guard,Right,1973-03-13,1997,23,1,University of Minnesota,755,15.2,31.4,0.09,0.0415894,yes,yes,yes
1997024,0.555555556,0.464031108,0.28009828,0.297202797,0,0,0.323943662,0.428969359,0,0.188235294,0.319018405,0.277027027,0.03196347,0.616883117,0.503816794,0.288107203,0.640401146,0,0.612936345,0.718592965,0.371830986,0.218181818,0.4375,1996-97,0.4375,0.535211268,Shooting Guard and Small Forward,Right,1973-09-24,1997,24,1,University of Southern California,72,6.7,-1.6,-0.064,-0.0222222,no,no,no
1997025,0.833333333,0.540505509,0.307125307,0.252913753,0,0,0.232394366,0.320334262,0,0.354621849,0.122699387,0.202702703,0.114155251,0.350649351,0.65648855,0.259631491,0.8252149,0,0.589322382,0.59798995,0.230985915,0.303030303,0.114583333,1996-97,0.625,0.647887324,Center and Power Forward,Right,1975-09-08,1997,25,0,University of Minnesota,208,9.4,3.2,0.067,0.0153846,no,yes,yes
1997026,0.777777778,0.629941672,0.498771499,0.517482517,0,0,0.366197183,0.38718663,0,0.287394958,0.285276074,0.337837838,0.123287671,0.590909091,0.473282443,0.478224456,0.654727794,0,0.767967146,0.74120603,0.470422535,0.254545455,0.291666667,1996-97,0.28125,0.464788732,Shooting Guard,Right,1975-08-22,1997,26,0,University of New Mexico,142,11.5,1.5,0.036,0.0105634,no,yes,yes
1997027,0.583333333,0.531432275,0.194103194,0.215617716,0,0,0.309859155,0.314763231,0,0.087394958,0.496932515,0.310810811,0.01826484,0.415584416,0.458015267,0.216080402,0.611747851,0,0.799794661,0.791457286,0.264788732,0.066666667,0.645833333,1996-97,0.270833333,0.352112676,Shooting Guard and Point Guard,Right,1975-02-11,1997,27,1,University of Kansas,776,10.1,15.4,0.058,0.0198454,no,yes,yes
1997028,0.75,0.712896954,0.503685504,0.509324009,0,0,0.75,0.82729805,0,0.408403361,0.251533742,0.432432432,0.086757991,0.655844156,0.709923664,0.51758794,0.671919771,0,0.73613963,0.864321608,0.526760563,0.4,0.270833333,1996-97,0.4375,0.535211268,Small Forward,Right,1974-10-09,1997,28,1,University of Maryland,45,7.3,-0.8,-0.08,-0.0177778,no,no,no
1997031,0.75,0.731043422,0.508599509,0.438228438,0,0,0.440140845,0.440111421,0,0.354621849,0.236196319,0.243243243,0.105022831,0.480519481,0.541984733,0.468174204,0.789398281,0,0.81211499,0.886934673,0.476056338,0.339393939,0.25,1996-97,0.354166667,0.507042254,Shooting Guard,Right,1975-02-22,1997,31,1,"University of California, Los Angeles",48,11.7,0.6,0.07,0.0125,no,yes,yes
1997032,0.611111111,0.62734932,0.481572482,0.51981352,0,0,0.63028169,0.598885794,0,0.208403361,0.073619632,0.243243243,0.04109589,0.38961039,0.526717557,0.525963149,0.628939828,0,0.85523614,0.90201005,0.63943662,0.224242424,0.09375,1996-97,0.40625,0.507042254,Shooting Guard,Left,1975-12-14,1997,32,0,"California State University, Long Beach",19,12.3,0,0.008,0,no,no,yes
1997033,0.707010582,0.635897911,0.446706447,0.433871684,0,0,0.441482227,0.478578061,0,0.321488595,0.251022495,0.288449163,0.146118721,0.505256648,0.57742639,0.430784877,0.702244508,0,0.748582184,0.808865757,0.464050973,0.321789322,0.279761905,,0.479166667,0.535211268,Shooting Guard and Small Forward,Right,1977-05-07,1997,33,0,,44,14.9,0.2,0.047,0.00454545,no,yes,yes
1997034,0.388888889,0.443940376,0.535626536,0.488344988,0,0,0.422535211,0.459610028,0,0.210084034,0.128834356,0.168918919,0.054794521,0.383116883,0.419847328,0.5,0.744985673,0,0.746406571,0.907035176,0.870422535,0.351515152,0.229166667,1996-97,0.458333333,0.507042254,Shooting Guard,Right,1974-07-26,1997,34,0,Austin Peay State University,39,11.1,0.1,0.013,0.0025641,no,yes,yes
1997035,0.777777778,0.71095269,0.56019656,0.463869464,0,0,0.887323944,0.986072423,0,0.72605042,0.04601227,0.216216216,0.155251142,0.545454545,0.679389313,0.587939698,0.820916905,0,0.73100616,0.834170854,0.583098592,0.733333333,0.052083333,1996-97,0.5,0.605633803,Power Forward,Right,1973-12-19,1997,35,0,"California State University, Bakersfield",15,14,0.2,0.098,0.0133333,no,yes,yes
1997036,0.722222222,0.700583279,0.447174447,0.462703963,0,0,0.264084507,0.311977716,0,0.248739496,0.266871166,0.371621622,0.063926941,0.422077922,0.648854962,0.425460637,0.656160458,0,0.68788501,0.876884422,0.445070423,0.23030303,0.291666667,1996-97,0.291666667,0.464788732,Shooting Guard,Right,1973-11-05,1997,36,0,Florida State University,23,15.3,0,0.008,0,yes,no,yes
1997037,0.722222222,0.778353856,0.42997543,0.426573427,0,0,0.521126761,0.537604457,0,0.450420168,0.116564417,0.195945946,0.100456621,0.38961039,0.488549618,0.413735343,0.684813754,0,0.787474333,0.972361809,0.430985915,0.466666667,0.125,1996-97,0.645833333,0.676056338,Center and Power Forward,Right,1975-01-16,1997,37,0,Temple University,387,14.1,13,0.082,0.0335917,no,yes,yes
1997038,0.722222222,0.649384316,0.520884521,0.572261072,0,0,0.443661972,0.495821727,0,0.321008403,0.401840491,0.506756757,0.205479452,0.88961039,0.610687023,0.512562814,0.618911175,0,0.726899384,0.811557789,0.538028169,0.315151515,0.4375,1996-97,0.53125,0.647887324,Power Forward,Right,1974-10-20,1997,38,1,Tulane University,54,10.6,0.3,0.02,0.00555556,no,yes,yes
1997039,0.75,0.712248866,0.388206388,0.364801865,0,0,0.352112676,0.35097493,0,0.173109244,0.702453988,0,0,0,0,0.368509213,0.723495702,0,0.815195072,0.861809045,0.369014085,0.133333333,0.75,1996-97,0.270833333,0.422535211,Point Guard and Shooting Guard,Right,1974-10-02,1997,39,0,College of Charleston,793,11.2,23.2,0.072,0.029256,no,yes,yes
1997041,0.805555556,0.685029164,0.341523342,0.268065268,0,0,0.51056338,0.537604457,0,0.416806723,0.153374233,0.256756757,0.479452055,0.525974026,0.770992366,0.349246231,0.865329513,0,0.771047228,0.781407035,0.326760563,0.381818182,0.15625,1996-97,0.5,0.718309859,Center,Right,1974-09-02,1997,41,0,Villanova University,17,21.5,0.5,0.28,0.0294118,yes,yes,yes
1997042,0.707010582,0.635897911,0.446706447,0.433871684,0,0,0.441482227,0.478578061,0,0.321488595,0.251022495,0.288449163,0.146118721,0.505256648,0.57742639,0.430784877,0.702244508,0,0.748582184,0.808865757,0.464050973,0.321789322,0.279761905,,0.395833333,0.605633803,Shooting Guard and Power Forward and Small Forward,Right,1978-04-05,1997,42,1,Butler County Community College,858,14.3,36.1,0.063,0.0420746,no,yes,yes
1997044,0.722222222,0.692806222,0.452088452,0.513986014,0,0,0.366197183,0.420612813,0,0.324369748,0.13190184,0.405405405,0.146118721,0.655844156,0.687022901,0.411222781,0.597421203,0,0.707392197,0.866834171,0.428169014,0.315151515,0.145833333,1996-97,0.385416667,0.577464789,Small Forward,Right,1975-03-11,1997,44,1,University of Memphis,260,9.2,3.3,0.026,0.0126923,no,yes,yes
1997045,0.861111111,0.791315619,0.312039312,0.335664336,0,0,0.440140845,0.52367688,0,0.119327731,0.733128834,0.594594595,0.02283105,0.720779221,0.946564885,0.32160804,0.631805158,0,0.68275154,0.851758794,0.281690141,0.060606061,0.6875,1996-97,0.166666667,0.323943662,Point Guard,Right,1976-04-29,1997,45,1,Providence College,20,9.2,-0.1,-0.049,-0.005,no,no,no
1997046,0.694444444,0.611795204,0.41031941,0.453379953,0,0,0.264084507,0.270194986,0,0.302521008,0.107361963,0.310810811,0.105022831,0.37012987,0.541984733,0.400335008,0.614613181,0,0.793634497,0.791457286,0.430985915,0.303030303,0.125,1996-97,0.270833333,0.464788732,Shooting Guard,Right,1974-03-23,1997,46,0,University of Alabama,104,9.5,0.1,0.002,0.000961538,no,yes,yes
1997047,0.805555556,0.753726507,0.486486486,0.48018648,0,0,0.426056338,0.454038997,0,0.267226891,0.395705521,0.405405405,0.054794521,0.590909091,0.65648855,0.480737018,0.689111748,0,0.761806982,0.859296482,0.45915493,0.224242424,0.395833333,1996-97,0.239583333,0.507042254,Shooting Guard and Point Guard,Right,1974-08-06,1997,47,0,Villanova University,460,13.7,21.7,0.082,0.0471739,no,yes,yes
1997048,0.707010582,0.635897911,0.446706447,0.433871684,0,0,0.441482227,0.478578061,0,0.321488595,0.251022495,0.288449163,0.146118721,0.505256648,0.57742639,0.430784877,0.702244508,0,0.748582184,0.808865757,0.464050973,0.321789322,0.279761905,,0.645833333,0.718309859,Center,Right,1975-10-27,1997,48,0,,278,12.6,5.6,0.048,0.0201439,no,yes,yes
1997050,0.722222222,0.622812703,0.405405405,0.41025641,0,0,0.352112676,0.362116992,0,0.260504202,0.13803681,0.222972973,0.100456621,0.448051948,0.679389313,0.382747069,0.671919771,0,0.789527721,0.778894472,0.397183099,0.242424242,0.15625,1996-97,0.479166667,0.647887324,Power Forward,Right,1975-05-13,1997,50,0,Marquette University,252,12.9,6.5,0.078,0.0257937,no,yes,yes
1997051,0.833333333,0.791963707,0.474201474,0.529137529,1,1,0.436619718,0.465181058,0,0.112605042,0.457055215,0.459459459,0.02283105,0.590909091,0.419847328,0.503350084,0.608882521,0,0.762833676,0.876884422,0.464788732,0.054545455,0.447916667,1996-97,0.145833333,0.323943662,Point Guard,Right,1973-10-14,1997,51,0,University of Louisville,80,12.9,0.5,0.034,0.00625,no,yes,yes
1997054,0.666666667,0.492546986,0.248157248,0.241258741,0,0,0.214788732,0.334261838,0,0.315966387,0.09202454,0.135135135,0.356164384,0.571428571,0.717557252,0.216080402,0.699140401,1,0.521560575,0.658291457,0.233802817,0.333333333,0.104166667,1996-97,0.458333333,0.746478873,Center,Right,1975-11-30,1997,54,0,University of Pittsburgh,605,12.5,18.8,0.065,0.0310744,no,yes,yes
1998001,0.777777778,0,0.761670762,0.593240093,0,0,0.401408451,0.6545961,0,0.603361345,0.079754601,0.060810811,0.433789954,0,0,0.609715243,0.872492837,0,0.497946612,0,0.602816901,0.6,0.083333333,1997-98,0.645833333,0.746478873,Center,Right,1975-04-03,1998,1,0,University of the Pacific,500,10.7,2.5,0.009,0.005,no,yes,yes
1998002,0.833333333,0,0.513513514,0.524475524,0,0,0.38028169,0.398328691,0,0.161344538,0.610429448,0.567567568,0.03196347,0,0,0.5,0.664756447,0,0.775154004,0,0.461971831,0.103030303,0.59375,1997-98,0.270833333,0.352112676,Point Guard,Right,1978-05-13,1998,2,1,University of Arizona,1001,16.1,73.2,0.104,0.0731269,yes,yes,yes
1998003,0.694444444,0,0.57002457,0.493006993,0,0,0.426056338,0.456824513,0,0.557983193,0.09202454,0.182432432,0.205479452,0,0,0.491624791,0.785100287,0,0.757700205,0,0.535211268,0.612121212,0.104166667,1997-98,0.5,0.718309859,Power Forward and Center,Left,1976-05-29,1998,3,1,University of Kansas,563,16.1,39.4,0.13,0.0699822,yes,yes,yes
1998004,0.888888889,0,0.776412776,0.636363636,0,0,0.647887324,0.768802228,0,0.63697479,0.09202454,0.189189189,0.136986301,0,0,0.683417085,0.829512894,0,0.684804928,0,0.602816901,0.557575758,0.083333333,1997-98,0.427083333,0.605633803,Power Forward and Small Forward,Right,1976-06-12,1998,4,1,University of North Carolina,1083,18.1,87.8,0.112,0.0810711,yes,yes,yes
1998005,0.916666667,0,0.55036855,0.441724942,0,0,0.352112676,0.409470752,0,0.31092437,0.226993865,0.304054054,0.164383562,0,0,0.49078727,0.846704871,0,0.698151951,0,0.416901408,0.23030303,0.197916667,1997-98,0.40625,0.535211268,Small Forward and Shooting Guard,Right,1977-01-26,1998,5,1,University of North Carolina,1359,19.2,122.1,0.135,0.0898455,yes,yes,yes
1998006,0.805555556,0,0.55036855,0.451048951,0,0,0.366197183,0.451253482,0,0.561344538,0.26993865,0.297297297,0.210045662,0,0,0.457286432,0.829512894,0,0.659137577,0,0.433802817,0.533333333,0.270833333,1997-98,0.708333333,0.605633803,Power Forward and Center,Right,1977-02-01,1998,6,1,University of Michigan,438,14.5,13.3,0.102,0.0303653,no,yes,yes
1998007,0.416666667,0,0.275184275,0.296037296,0,0,0.221830986,0.208913649,0,0.082352941,0.411042945,0.358108108,0.01826484,0,0,0.280569514,0.631805158,0,0.862422998,0,0.45915493,0.103030303,0.697916667,1997-98,0.270833333,0.352112676,Point Guard,Right,1975-11-18,1998,7,0,University of Florida,788,14.2,38.5,0.08,0.0488579,no,yes,yes
1998008,0.75,0,0.55036855,0.629370629,0,0,0.633802817,0.724233983,0,0.255462185,0.236196319,0.466216216,0.059360731,0,0,0.556113903,0.594555874,0,0.710472279,0,0.566197183,0.23030303,0.25,1997-98,0.239583333,0.507042254,Point Guard and Small Forward and Shooting Guard,Right,1979-01-23,1998,8,1,Saint Louis University,727,14.9,32.3,0.069,0.0444292,no,yes,yes
1998009,0.699074074,0,0.45966421,0.439903846,0,0,0.392312207,0.440633705,0,0.316351541,0.227057771,0.266047297,0.121765601,0,0,0.428775824,0.721466094,0,0.72311345,0,0.456514085,0.324873737,0.250434028,,0.53125,0.746478873,Power Forward and Center,Right,1978-06-19,1998,9,0,,1416,22.8,202.3,0.197,0.142867,yes,yes,yes
1998010,0.916666667,0,0.705159705,0.651515152,0,0,0.573943662,0.615598886,0,0.408403361,0.300613497,0.283783784,0.196347032,0,0,0.645728643,0.73495702,0,0.757700205,0,0.552112676,0.327272727,0.270833333,1997-98,0.479166667,0.577464789,Small Forward and Shooting Guard,Right,1977-10-13,1998,10,1,University of Kansas,1343,19.7,150,0.157,0.11169,yes,yes,yes
1998011,0.666666667,0,0.584766585,0.566433566,0,0,0.468309859,0.537604457,0,0.292436975,0.291411043,0.695945946,0.091324201,0,0,0.549413735,0.702005731,0,0.707392197,0,0.61971831,0.303030303,0.34375,1997-98,0.364583333,0.507042254,Small Forward and Shooting Guard,Right,1976-09-28,1998,11,1,Ball State University,591,16.1,29.4,0.093,0.0497462,yes,yes,yes
1998012,0.75,0,0.405405405,0.393939394,0,0,0.60915493,0.598885794,0,0.366386555,0.052147239,0.087837838,0.150684932,0,0,0.427135678,0.699140401,0,0.826488706,0,0.430985915,0.351515152,0.052083333,1997-98,0.604166667,0.718309859,Center,Right,1977-06-15,1998,12,0,University of Utah,587,10.8,12.7,0.07,0.0216354,no,yes,yes
1998013,0.138888889,0,0.14004914,0.121212121,0,0,0.105633803,0.125348189,0,0.127731092,0.058282209,0.013513514,0.118721461,0,0,0.118927973,0.785100287,1,0.684804928,0,0.394366197,0.442424242,0.197916667,1997-98,0.40625,0.718309859,Power Forward and Center,Left,1975-04-16,1998,13,0,"University of Nevada, Las Vegas",353,15.4,18.2,0.11,0.0515581,yes,yes,yes
1998014,0.833333333,0,0.592137592,0.551282051,0,0,0.320422535,0.334261838,0,0.245378151,0.190184049,0.256756757,0.03652968,0,0,0.522613065,0.730659026,0,0.778234086,0,0.484507042,0.193939394,0.1875,1997-98,0.270833333,0.507042254,Shooting Guard,Right,1975-06-25,1998,14,1,University of Arizona,212,13.4,9.6,0.061,0.045283,no,yes,yes
1998015,0.75,0,0.565110565,0.587412587,0,0,0.63028169,0.615598886,0,0.490756303,0.251533742,0.297297297,0.03196347,0,0,0.573701843,0.653295129,0,0.831622177,0,0.585915493,0.490909091,0.270833333,1997-98,0.458333333,0.577464789,Small Forward and Shooting Guard,Right,1976-05-31,1998,15,1,Georgia Institute of Technology,665,15.3,41.9,0.114,0.0630075,yes,yes,yes
1998016,0.722222222,0,0.511056511,0.538461538,1,0,0.362676056,0.362116992,0,0.201680672,0.475460123,0.358108108,0.00913242,0,0,0.508375209,0.64469914,0,0.813141684,0,0.535211268,0.175757576,0.520833333,1997-98,0.239583333,0.394366197,Point Guard,Right,1974-09-21,1998,16,0,Valparaiso University,243,9.6,2.4,0.03,0.00987654,no,yes,yes
1998017,0.699074074,0,0.45966421,0.439903846,0,0,0.392312207,0.440633705,0,0.316351541,0.227057771,0.266047297,0.121765601,0,0,0.428775824,0.721466094,0,0.72311345,0,0.456514085,0.324873737,0.250434028,,0.541666667,0.746478873,Center,Right,1976-05-30,1998,17,0,,811,13.3,39.9,0.107,0.0491985,no,yes,yes
1998018,0.699074074,0,0.45966421,0.439903846,0,0,0.392312207,0.440633705,0,0.316351541,0.227057771,0.266047297,0.121765601,0,0,0.428775824,0.721466094,0,0.72311345,0,0.456514085,0.324873737,0.250434028,,0.489583333,0.647887324,Power Forward,Right,1976-06-07,1998,18,0,,17,11.1,0,-0.019,0,no,no,no
1998019,0.611111111,0,0.525798526,0.518648019,0,0,0.559859155,0.590529248,0,0.361344538,0.202453988,0.114864865,0.073059361,0,0,0.520100503,0.689111748,0,0.770020534,0,0.630985915,0.424242424,0.25,1997-98,0.489583333,0.647887324,Small Forward and Power Forward,Right,1976-08-23,1998,19,1,University of Notre Dame,552,10.7,18.7,0.081,0.0338768,no,yes,yes
1998020,0.861111111,0,0.481572482,0.462703963,0,0,0.397887324,0.445682451,0,0.321008403,0.150306748,0.283783784,0.118721461,0,0,0.454773869,0.70773639,0,0.724845996,0,0.408450704,0.260606061,0.145833333,1997-98,0.416666667,0.605633803,Small Forward,Right,1975-11-17,1998,20,0,Duke University,113,10.1,0.2,0.004,0.00176991,no,yes,yes
1998021,0.722222222,0,0.425061425,0.432400932,0,0,0.316901408,0.359331476,0,0.231932773,0.226993865,0.256756757,0.0456621,0,0,0.38358459,0.667621777,0,0.716632444,0,0.4,0.212121212,0.25,1997-98,0.291666667,0.535211268,Small Forward and Shooting Guard,Right,1979-09-23,1998,21,0,University of Iowa,736,14.7,28,0.061,0.0380435,no,yes,yes
1998022,0.638888889,0,0.471744472,0.404428904,0,0,0.433098592,0.579387187,0,0.428571429,0.04601227,0.256756757,0.447488584,0,0,0.41959799,0.79226361,0,0.606776181,0,0.487323944,0.496969697,0.052083333,1997-98,0.572916667,0.647887324,Center and Power Forward,Right,1976-05-19,1998,22,0,Baylor University,608,12,15.8,0.07,0.0259868,no,yes,yes
1998023,0.75,0,0.58968059,0.637529138,0,0,0.422535211,0.403899721,0,0.213445378,0.466257669,0.425675676,0.01369863,0,0,0.56281407,0.628939828,0,0.850102669,0,0.574647887,0.181818182,0.5,1997-98,0.197916667,0.323943662,Point Guard,Right,1977-05-03,1998,23,0,University of Nebraska,554,13.2,19.7,0.075,0.0355596,no,yes,yes
1998024,0.75,0,0.506142506,0.557109557,0,0,0.316901408,0.437325905,0,0.238655462,0.260736196,0.25,0.109589041,0,0,0.465661642,0.61747851,0,0.588295688,0,0.473239437,0.212121212,0.28125,1997-98,0.3125,0.507042254,Point Guard and Shooting Guard,Right,1974-12-19,1998,24,1,St. John's University,249,11.5,3.1,0.036,0.0124498,no,yes,yes
1998025,0.699074074,0,0.45966421,0.439903846,0,0,0.392312207,0.440633705,0,0.316351541,0.227057771,0.266047297,0.121765601,0,0,0.428775824,0.721466094,0,0.72311345,0,0.456514085,0.324873737,0.250434028,,0.458333333,0.647887324,Power Forward and Center and Small Forward,Right,1980-02-17,1998,25,1,,981,14.3,42.5,0.073,0.0433231,no,yes,yes
1998026,0.75,0,0.528255528,0.588578089,0,0,0.366197183,0.398328691,0,0.260504202,0.174846626,0.283783784,0.02739726,0,0,0.48241206,0.610315186,0,0.746406571,0,0.490140845,0.236363636,0.1875,1997-98,0.385416667,0.464788732,Point Guard,Right,1975-07-22,1998,26,0,University of Minnesota,68,11.2,1.1,0.071,0.0161765,no,yes,yes
1998027,0.699074074,0,0.45966421,0.439903846,0,0,0.392312207,0.440633705,0,0.316351541,0.227057771,0.266047297,0.121765601,0,0,0.428775824,0.721466094,0,0.72311345,0,0.456514085,0.324873737,0.250434028,,0.489583333,0.746478873,Center,Right,1976-05-08,1998,27,0,,270,12.8,5.2,0.067,0.0192593,no,yes,yes
1998028,0.555555556,0,0.454545455,0.3997669,0,0,0.341549296,0.378830084,0,0.193277311,0.171779141,0.310810811,0.077625571,0,0,0.41038526,0.772206304,0,0.732032854,0,0.535211268,0.224242424,0.229166667,1997-98,0.3125,0.535211268,Shooting Guard and Point Guard,Right,1978-02-24,1998,28,1,Oregon State University,153,8.9,-0.9,-0.019,-0.00588235,no,no,no
