id,PlayerName,DraftAge,Height,Weight,rs_GP,rs_G,rs_A,rs_P,rs_PIM,rs_PlusMinus,CSS_rank,po_A,Position,po_GP,po_G,po_P,po_PIM,LeafNode,DraftYear,sum_7yr_GP
8467439,"Jaroslav Spacek",24,72,210,57,12,19,31,69,0,92,5,D,12,2,7,14,3,1998,420
8467440,"Mike Siklenka",19,77,240,54,10,17,27,120,0,92,0,R,0,0,0,0,3,1998,2
8467444,"Patrick Leahy",19,75,200,28,0,1,1,24,0,92,0,R,0,0,0,0,3,1998,6
8467445,"Francis Belanger",20,74,233,63,40,33,73,381,0,92,8,L,17,14,22,61,3,1998,10
8467450,"Tomas Kloucek",18,75,235,43,1,9,10,0,0,80,0,D,0,0,0,0,3,1998,140
8467452,"Rob Scuderi",20,73,216,42,0,24,24,12,0,92,0,D,0,0,0,0,3,1998,13
8467461,"Ryan Flinn",18,76,235,59,4,12,16,217,0,92,0,L,15,1,1,63,3,1998,29
8467463,"Mikael Samuelsson",22,74,218,51,16,10,26,80,0,92,0,R,0,0,0,0,3,1998,188
8467466,"Trent Hunter",18,75,217,60,13,14,27,34,0,92,0,R,8,1,1,4,3,1998,85
8467468,"Pavel Patera",27,73,181,61,16,23,39,62,0,92,0,L,0,0,0,0,3,1998,32
8467469,"Allan Rourke",18,74,215,48,5,17,22,59,0,92,1,D,6,1,2,6,3,1998,25
8467475,"Jesse Fibiger",20,75,215,40,3,6,9,82,0,92,0,D,0,0,0,0,3,1998,16
8467478,"Kent Huskins",19,76,210,35,2,8,10,46,0,92,0,D,0,0,0,0,3,1998,0
8467483,"Tyler Arnason",19,71,204,52,37,45,82,16,0,92,1,C,4,1,2,2,3,1998,185
8467488,"Erik Westrum",19,72,204,39,6,12,18,43,0,92,0,C,0,0,0,0,3,1998,15
8467491,"Rickard Wallin",18,74,195,35,22,32,54,48,0,25,1,C,2,1,2,2,3,1998,19
8467493,"Chris Neil",19,73,209,59,26,29,55,231,0,92,0,R,0,0,0,0,3,1998,222
8467496,"Andrei Markov",20,72,200,50,13,7,20,89,0,46,0,D,0,0,0,0,3,1998,267
8467499,"Tomas Zizka",19,73,198,44,3,7,10,2,0,20,0,D,0,0,0,0,3,1998,25
8467500,"Tomas Divisek",19,74,210,49,22,16,38,20,0,78,0,R,0,0,0,0,3,1998,5
8467502,"Ales Kotalik",20,73,225,47,9,7,16,14,0,34,0,R,0,0,0,0,3,1998,143
8467510,"Petr Svoboda",18,75,216,31,1,4,5,16,0,14,0,D,0,0,0,0,3,1998,18
8467514,"Pavel Datsyuk",20,71,194,46,10,13,23,8,0,92,0,C,0,0,0,0,3,1998,209
8467516,"Niko Kapanen",20,68,180,57,11,24,35,46,0,92,0,C,0,0,0,0,3,1998,158
8467519,"Karlis Skrastins",24,74,208,54,4,16,20,73,0,92,0,D,4,0,0,0,3,1998,389
8467527,"Jan Mertzig",28,76,218,45,7,8,15,27,0,92,0,D,3,1,1,4,3,1998,23
8467531,"Jonas Frogren",18,73,189,34,5,9,14,12,0,33,0,D,2,1,1,0,3,1998,0
8467534,"Johan Witehall",26,73,198,47,15,4,19,36,0,92,0,L,2,0,0,2,3,1998,54
8467535,"Jaroslav Svoboda",18,75,201,49,14,22,36,0,0,55,0,L,0,0,0,0,3,1998,91
8467540,"Jim Fahey",19,72,205,24,12,32,44,28,0,92,0,D,0,0,0,0,3,1998,58
8467541,"Petr Hubacek",19,74,185,65,15,15,30,0,0,92,0,C,0,0,0,0,3,1998,6
8467543,"Toby Petersen",20,70,195,47,16,19,35,34,0,92,0,C,0,0,0,0,3,1998,91
8467545,"Michael Ryder",18,73,200,69,34,28,62,41,0,92,2,R,10,4,6,4,3,1998,81
8467550,"David Moravec",25,72,180,57,38,27,65,30,0,92,9,R,11,6,15,8,3,1998,1
8467553,"Michael Farrell",20,72,220,33,5,8,13,32,0,92,0,R,0,0,0,0,3,1998,13
8467557,"Martin Cibak",18,73,203,70,32,24,56,10,0,47,0,C,0,0,0,0,3,1998,89
8467558,"Bruno St. Jacques",18,74,210,63,1,11,12,140,0,92,0,D,0,0,0,0,3,1998,66
8467564,"Matt Hussey",19,74,212,26,26,23,49,20,0,92,0,C,0,0,0,0,3,1998,3
8467565,"John Pohl",19,73,196,38,35,80,115,28,0,92,0,C,0,0,0,0,3,1998,1
8467594,"Jeff MacMillan",20,75,210,65,3,18,21,109,0,192,6,D,15,3,9,28,3,1999,4
8467875,"Daniel Sedin",19,73,190,65,26,27,53,24,0,1,8,L,13,4,12,14,3,1999,397
8467876,"Henrik Sedin",19,74,183,63,15,28,43,46,0,2,8,C,13,2,10,6,3,1999,400
8467877,"Pavel Brendl",18,73,204,68,73,61,134,40,0,2,25,R,20,21,46,18,3,1999,78
8467878,"Tim Connolly",18,73,190,52,35,34,69,58,0,4,0,C,0,0,0,0,3,1999,388
8467880,"Kris Beech",18,75,211,72,26,47,73,105,0,7,10,C,10,1,11,10,3,1999,109
8467881,"Taylor Pyatt",18,76,230,68,37,38,75,95,0,8,4,L,4,0,4,6,3,1999,308
8467882,"Jamie Lundmark",18,72,197,70,40,51,91,121,0,3,4,C,11,5,9,24,3,1999,164
8467883,"Branislav Mezei",19,76,235,70,5,19,24,106,0,9,5,D,22,0,5,37,3,1999,138
8467884,"Oleg Saprykin",18,73,190,66,47,46,93,107,0,10,11,L,11,5,16,36,3,1999,254
8467885,"Denis Shvidki",19,74,210,68,36,63,99,8,0,5,9,R,12,7,16,2,3,1999,76
8467886,"Jani Rita",18,73,206,64,12,15,27,47,0,5,1,L,6,1,2,8,3,1999,66
8467887,"Jeff Jillson",19,75,215,44,5,19,24,77,0,11,0,D,0,0,0,0,3,1999,140
8467889,"David Tanabe",19,73,212,41,10,13,23,48,0,27,0,D,0,0,0,0,3,1999,371
8467890,"Barret Jackman",18,72,203,73,9,37,46,259,0,15,0,D,0,0,0,0,3,1999,161
8467891,"Konstantin Koltsov",18,72,218,63,13,10,23,62,0,9,0,L,1,0,0,2,3,1999,144
8467892,"Kirill Safronov",18,74,215,56,3,6,9,62,0,6,0,D,0,0,0,0,3,1999,35
8467893,"Barrett Heisten",19,73,200,40,14,20,34,80,0,14,0,L,0,0,0,0,3,1999,10
8467896,"Steve McCarthy",18,73,210,60,19,34,53,79,0,13,5,D,6,0,5,8,3,1999,201
8467898,"Mikhail Kuleshov",18,75,220,50,11,10,21,54,0,8,0,L,3,0,0,4,3,1999,3
8467899,"Martin Havlat",18,74,210,61,32,30,62,12,0,3,0,R,8,0,0,0,3,1999,298
8467901,"Kristian Kudroc",18,79,255,24,0,4,4,23,0,17,0,D,0,0,0,0,3,1999,26
8467902,"Michal Sivek",18,75,213,48,8,13,21,50,0,7,0,C,0,0,0,0,3,1999,38
8467903,"Luke Sellars",18,73,210,60,5,19,24,93,0,21,2,D,13,2,4,13,3,1999,1
8467904,"Charlie Stephens",20,76,225,67,38,38,76,53,-1,176,2,C,4,0,2,2,2,2001,8
8467905,"Michael Ryan",19,73,188,21,20,24,44,22,0,38,0,C,0,0,0,0,3,1999,0
8467906,"Jonas Andersson",18,75,204,45,8,13,21,24,0,33,0,R,0,0,0,0,3,1999,5
8467907,"Ross Lupaschuk",18,73,218,67,8,20,28,127,0,28,9,D,14,4,13,16,3,1999,3
8467908,"Milan Bartovic",18,71,197,53,41,37,78,68,0,20,3,R,6,9,12,10,3,1999,50
8467909,"Alexei Semenov",18,78,245,47,0,4,4,48,0,75,0,D,2,0,0,4,3,1999,119
8467910,"Nolan Yonkman",18,78,247,61,1,6,7,129,0,31,0,D,6,0,0,6,3,1999,50
8467914,"Tony Salmelainen",18,69,185,43,29,24,53,79,0,13,2,L,2,1,3,12,3,1999,13
8467915,"Mike Commodore",20,76,227,39,5,8,13,154,0,24,0,D,0,0,0,0,3,1999,147
8467917,"Jordan Leopold",19,73,206,45,7,17,24,20,0,16,0,D,0,0,0,0,3,1999,214
8467918,"Martin Grenier",19,77,245,60,7,18,25,479,0,22,4,D,13,0,4,29,3,1999,15
8467920,"Sheldon Keefe",19,71,185,66,51,65,116,140,0,26,5,R,10,5,10,31,3,1999,125
8467922,"Brett Lysak",19,72,190,61,39,49,88,84,0,12,0,C,0,0,0,0,3,1999,2
8467924,"Matt Murley",20,74,206,36,17,32,49,32,0,23,0,L,0,0,0,0,3,1999,59
8467925,"Adam Hall",19,74,212,42,16,8,24,76,0,45,0,R,0,0,0,0,3,1999,234
8467926,"Brad Ralph",19,74,198,67,31,44,75,93,0,33,7,L,14,7,14,10,3,1999,1
8467927,"Andrew Hutchinson",19,74,195,37,3,12,15,26,0,40,0,D,0,0,0,0,3,1999,54
8467928,"Doug Janik",19,74,211,41,4,13,17,46,0,17,0,D,0,0,0,0,3,1999,10
8467931,"Matt Carkner",19,77,229,60,2,16,18,173,0,25,0,D,5,0,0,20,3,1999,1
8467937,"Michael Zigomanis",20,72,200,59,42,39,81,44,21,176,0,C,0,0,0,0,4,2001,167
8467939,"Dan Jancevski",18,75,222,68,2,12,14,115,0,43,7,D,25,1,8,24,3,1999,2
8467941,"Zdenek Blatny",18,73,195,44,18,15,33,25,0,36,0,L,11,4,4,24,3,1999,25
8467943,"Niklas Hagman",20,70,205,52,9,17,26,61,0,48,0,L,4,1,1,0,3,1999,317
8467944,"Jason Jaspers",18,71,207,68,28,33,61,81,0,61,1,C,4,2,3,13,3,1999,9
8467949,"Frantisek Kaberle",26,72,190,57,18,21,39,4,0,192,5,D,13,2,7,8,3,1999,386
8467951,"Mattias Weinhandl",19,72,195,44,20,23,43,32,0,19,3,R,5,4,7,4,3,1999,170
8467956,"Niclas Havelid",26,72,200,50,10,12,22,42,0,192,4,D,8,0,4,10,3,1999,392
8467957,"Brad Fast",19,72,185,59,27,46,73,0,0,191,0,D,0,0,0,0,3,1999,1
8467958,"Peter Smrek",20,73,205,58,6,27,33,63,0,86,7,D,14,2,9,8,3,1999,28
8467961,"Jimmie Olvestad",19,73,194,50,3,5,8,24,0,65,0,L,4,0,0,8,3,1999,111
8467962,"Kyle Wanvig",20,74,210,73,57,50,107,206,46,176,16,R,26,12,28,51,4,2001,75
8467964,"Mike Comrie",19,70,185,42,19,25,44,38,0,34,0,C,0,0,0,0,3,1999,321
8467966,"Branko Radivojevic",19,72,208,68,20,38,58,61,0,68,17,R,21,7,24,18,3,1999,238
8467967,"Chris Kelly",19,72,190,68,36,41,77,60,0,35,17,C,25,9,26,22,3,1999,86
8467969,"Mathias Tjarnqvist",20,74,196,40,19,20,39,48,0,192,1,L,5,4,5,4,3,1999,51
8467974,"Juraj Kolnik",19,71,195,62,42,42,84,40,0,90,6,R,11,9,15,6,3,1999,176
8467977,"Brian McGrattan",18,76,235,59,8,13,21,168,0,85,0,R,4,0,0,8,3,1999,60
8467988,"Ryan Malone",20,76,224,51,14,22,36,81,0,62,4,L,12,2,6,23,3,1999,158
8468000,"Kaspars Astashenko",24,73,206,76,3,12,15,170,0,192,2,D,3,0,2,6,3,1999,23
8468001,"Derek MacKenzie",18,71,181,68,22,65,87,74,0,41,4,C,4,2,6,2,3,1999,24
8468003,"Justin Mapletoft",18,73,202,72,24,22,46,81,0,53,0,C,0,0,0,0,3,1999,38
8468005,"Roman Tvrdon",18,73,197,56,24,27,51,24,0,68,4,C,6,4,8,4,3,1999,9
8468025,"Jordan Krestanovich",18,72,170,62,6,13,19,10,0,113,8,L,20,3,11,4,3,1999,22
8468028,"Niko Dimitrakos",20,71,193,35,8,19,27,33,0,156,0,R,0,0,0,0,3,1999,153
8468035,"Timo Helbling",18,75,224,79,6,10,16,159,0,47,3,D,6,1,4,35,3,1999,9
8468036,"Bjorn Melin",18,73,205,33,13,9,22,52,0,39,0,R,0,0,0,0,3,1999,0
8468047,"Damian Surma",18,70,200,65,17,15,32,62,0,192,6,L,11,3,9,15,3,1999,2
8468055,"Fedor Fedorov",20,76,240,67,33,45,78,88,25,176,6,L,12,4,10,36,4,2001,18
8468056,"Riku Hahl",19,73,205,41,0,3,3,8,0,46,3,C,10,0,3,2,3,1999,92
8468064,"Martin Erat",18,72,196,46,21,25,46,14,0,23,0,R,0,0,0,0,3,1999,263
8468081,"Vaclav Pletka",20,71,182,26,17,6,23,26,0,56,1,L,10,2,3,0,3,1999,1
8468082,"Layne Ulmer",19,72,193,72,40,35,75,34,0,60,1,C,6,2,3,4,3,1999,1
8468083,"Henrik Zetterberg",19,72,197,37,15,13,28,2,0,41,1,L,4,2,3,2,3,1999,217
8468085,"Radim Vrbata",18,73,194,54,22,38,60,16,0,48,13,R,23,6,19,6,3,1999,269
8468086,"Alexandre Giroux",18,75,208,67,15,22,37,124,0,108,2,L,22,2,4,8,3,1999,1
8468090,"Garnet Exelby",18,73,215,61,5,3,8,91,0,82,0,D,0,0,0,0,3,1999,161
8468094,"Colin Hemingway",19,72,170,59,40,64,104,52,0,192,0,L,0,0,0,0,3,1999,3
8468095,"George Parros",20,77,224,54,30,20,50,126,0,186,0,R,0,0,0,0,3,1999,55
8468101,"Radek Martinek",23,72,205,52,12,13,25,50,0,192,2,D,3,0,2,0,3,1999,210
8468103,"Petr Tenkrat",22,72,201,50,21,14,35,32,0,192,0,R,0,0,0,0,3,1999,113
8468105,"Alexander Khavanov",27,74,205,51,2,8,10,22,0,192,5,D,22,1,6,39,3,1999,348
8468107,"Goran Bezina",19,74,225,72,12,7,19,80,0,192,0,D,4,0,0,2,3,1999,3
8468112,"Pierre Hedin",21,73,198,41,6,5,11,28,0,192,1,D,13,1,2,12,3,1999,3
8468113,"Jeff Finger",20,73,209,54,11,28,39,199,0,149,3,D,6,0,3,14,3,1999,0
8468114,"Douglas Murray",19,75,240,60,17,47,64,62,0,112,0,D,0,0,0,0,3,1999,34
8468118,"Tommi Santala",20,75,210,61,20,26,46,34,0,77,3,C,12,1,4,22,3,1999,33
8468120,"Mikko Eloranta",27,72,190,62,20,23,43,109,0,192,6,L,10,1,7,26,3,1999,264
8468121,"Darren Haydar",20,69,170,41,31,30,61,34,0,142,0,R,0,0,0,0,3,1999,2
8468123,"Noah Clarke",20,69,190,52,31,32,63,47,0,192,2,L,13,8,10,16,3,1999,7
8468130,"Hannes Hyvonen",24,74,200,52,23,18,41,74,0,192,1,R,4,2,3,2,3,1999,42
8468161,"Brandon Reid",19,69,180,75,51,88,139,14,0,75,14,C,16,10,24,4,3,2000,13
8468309,"Mark Streit",27,71,191,55,13,25,38,80,0,232,2,D,13,5,7,14,4,2004,361
8468482,"Dany Heatley",19,75,212,49,32,32,64,36,0,1,0,L,0,0,0,0,3,2000,354
8468483,"Marian Gaborik",18,73,205,63,34,24,58,46,0,4,2,R,5,1,3,2,3,2000,408
8468484,"Rostislav Klesla",18,75,215,67,16,29,45,174,0,2,1,D,6,1,2,21,3,2000,328
8468485,"Raffi Torres",19,72,215,68,43,48,91,40,0,6,2,L,6,5,7,23,3,2000,275
8468486,"Scott Hartnell",18,74,215,62,27,55,82,124,0,3,2,L,6,3,5,6,3,2000,436
8468487,"Lars Jonsson",18,73,198,45,16,22,38,56,0,11,0,D,2,0,0,0,3,2000,8
8468488,"Nikita Alexeev",19,78,227,64,24,29,53,42,0,7,3,R,13,4,7,6,3,2000,159
8468490,"Mikhail Yakubov",18,75,202,36,16,26,42,18,0,2,0,C,0,0,0,0,3,2000,53
8468491,"Pavel Vorobiev",18,72,194,58,24,22,46,36,0,1,2,R,10,2,4,0,3,2000,57
8468492,"Alexei Smirnov",18,75,215,54,11,12,23,74,0,3,0,L,0,0,0,0,3,2000,52
8468493,"Ron Hainsey",19,75,210,37,4,9,13,24,0,9,0,D,0,0,0,0,3,2000,167
8468494,"Vaclav Nedorost",18,73,190,65,16,15,31,16,0,6,0,C,3,0,0,0,3,2000,99
8468496,"Marcel Hossa",19,75,220,67,24,30,54,66,0,20,0,L,0,0,0,0,3,2000,187
8468497,"Alexei Mikhnov",18,77,200,53,24,17,41,10,0,19,0,L,0,0,0,0,3,2000,2
8468498,"Brooks Orpik",20,75,219,45,2,10,12,108,0,4,0,D,0,0,0,0,3,2000,219
8468499,"Krys Kolanos",19,74,195,42,16,16,32,48,0,27,0,C,0,0,0,0,3,2000,115
8468500,"Alex Frolov",18,74,210,52,38,22,60,52,0,7,0,L,0,0,0,0,3,2000,307
8468501,"Anton Volchenkov",18,73,220,42,3,10,13,52,0,10,0,D,0,0,0,0,3,2000,229
8468502,"David Hale",19,73,222,54,6,18,24,187,0,25,2,D,5,0,2,6,3,2000,157
8468503,"Nathan Smith",18,74,206,70,21,28,49,72,0,13,6,C,12,1,7,4,3,2000,4
8468504,"Brad Boyes",18,72,199,71,36,49,85,42,0,5,8,R,13,6,14,10,3,2000,164
8468505,"Steve Ott",18,72,193,66,23,39,62,131,0,12,5,C,12,3,8,21,3,2000,200
8468506,"Brian Sutherby",18,74,208,47,18,17,35,102,0,8,1,C,4,1,2,12,3,2000,254
8468507,"Martin Samuelsson",18,74,197,31,15,13,28,28,0,9,0,L,2,1,1,2,3,2000,14
8468508,"Justin Williams",19,73,188,68,37,46,83,46,0,19,16,R,23,14,30,10,3,2000,422
8468509,"Niklas Kronwall",19,72,194,44,6,5,11,26,0,26,0,D,8,0,0,8,3,2000,115
8468510,"Jeff Taffe",19,75,207,46,11,14,25,24,0,10,0,L,0,0,0,0,3,2000,100
8468512,"Tomas Kurka",19,71,190,64,36,28,64,37,0,16,6,L,17,7,13,6,3,2000,17
8468513,"Nick Schultz",18,73,203,75,11,34,45,38,0,68,3,D,6,0,3,2,3,2000,367
8468515,"Brad Winchester",19,77,230,40,9,9,18,54,0,36,0,L,0,0,0,0,3,2000,78
8468517,"Andy Hilbert",19,70,188,42,18,16,34,39,0,29,0,L,0,0,0,0,3,2000,166
8468518,"Tomas Kopecky",18,75,210,74,11,15,26,64,0,211,0,R,5,0,0,0,3,2000,27
8468520,"Kurtis Foster",19,77,225,68,6,18,24,116,0,26,2,D,5,1,3,4,3,2000,120
8468523,"Matt Pettinger",20,73,205,53,20,12,32,94,0,24,6,L,11,2,8,30,3,2000,278
8468526,"Jarret Stoll",20,73,216,58,34,43,77,68,8,120,19,C,26,6,25,35,4,2002,360
8468527,"Jared Aulin",18,72,192,57,17,38,55,70,0,39,1,C,4,0,1,6,3,2000,17
8468529,"Jonas Nordqvist",18,75,202,46,17,30,47,32,0,211,5,C,6,3,8,2,3,2000,3
8468531,"Kris Vernarsky",18,75,207,64,16,22,38,63,0,21,6,C,19,3,9,24,3,2000,17
8468532,"Shane Endicott",19,75,209,70,23,32,55,62,0,11,6,C,7,1,7,6,3,2000,45
8468534,"Andreas Lilja",25,75,220,49,8,11,19,88,0,211,0,D,6,0,0,8,3,2000,319
8468535,"Antoine Vermette",18,73,198,71,30,41,71,87,0,15,1,C,6,0,1,6,3,2000,216
8468536,"Aleksander Suglobov",18,72,200,38,23,10,33,0,0,211,0,R,0,0,0,0,3,2000,18
8468539,"Ivan Huml",19,74,200,49,53,51,104,72,0,56,0,L,0,0,0,0,3,2000,49
8468541,"Jakub Cutta",19,75,214,71,2,12,14,114,0,30,2,D,12,0,2,24,3,2000,8
8468542,"Paul Martin",19,73,200,24,15,35,50,26,0,18,0,D,0,0,0,0,3,2000,232
8468544,"Filip Novak",18,72,203,47,7,32,39,70,0,33,4,D,7,1,5,5,3,2000,17
8468545,"David Morisset",19,73,191,60,23,34,57,69,0,40,4,R,7,3,7,12,3,2000,4
8468548,"Joel Lundqvist",18,73,194,35,12,17,29,8,0,36,3,C,6,2,5,2,3,2000,36
8468553,"Sergei Zinovjev",20,70,185,40,5,7,12,24,0,211,0,C,0,0,0,0,3,2000,10
8468554,"Igor Radulov",18,73,186,31,17,16,33,0,0,65,0,L,0,0,0,0,3,2000,43
8468558,"Jozef Balej",18,72,195,71,22,28,50,37,0,34,0,R,0,0,0,0,3,2000,18
8468560,"Ryan Bayda",20,71,185,44,17,23,40,30,0,58,0,L,0,0,0,0,3,2000,78
8468561,"Alexandre Kharitonov",24,68,170,41,16,23,39,28,0,211,4,R,17,8,12,10,3,2000,71
8468566,"Yanick Lehoux",18,73,200,67,31,61,92,14,0,35,2,C,6,1,3,2,3,2000,10
8468568,"Kurt Sauer",19,76,222,71,3,12,15,48,0,43,1,D,15,2,3,8,3,2000,234
8468569,"Libor Pivko",20,74,192,52,13,16,29,49,0,55,4,L,4,3,7,0,3,2000,1
8468575,"Dominic Moore",20,72,192,30,12,24,28,16,0,48,0,C,0,0,0,0,3,2000,156
8468577,"Niclas Wallin",25,75,220,53,8,10,18,83,0,211,1,D,11,2,3,14,3,2000,340
8468578,"Jonas Ronnqvist",27,74,200,56,15,27,42,42,0,211,3,R,8,3,6,4,3,2000,38
8468584,"Jon Disalvatore",19,73,200,38,15,12,27,12,0,47,0,R,0,0,0,0,3,2000,5
8468597,"Olli Malmivaara",18,79,230,48,10,10,20,32,0,39,2,D,13,0,2,4,3,2000,0
8468598,"Lubomir Visnovsky",24,70,192,61,21,30,51,40,0,211,3,D,8,5,8,16,3,2000,417
8468599,"Brian Fahey",19,73,216,41,6,11,17,42,0,63,0,D,0,0,0,0,3,2000,0
8468604,"Michel Ouellet",18,73,193,72,36,53,89,38,0,70,5,R,14,4,9,14,3,2000,123
8468611,"Matt Hendricks",19,72,209,21,23,30,53,28,0,54,0,L,0,0,0,0,3,2000,0
8468612,"Maxim Sushinsky",26,69,180,43,22,25,47,58,0,211,5,R,8,2,7,6,3,2000,30
8468613,"Petteri Nummelin",28,70,188,49,17,27,44,20,0,211,3,D,5,0,3,0,3,2000,112
8468615,"Michael Danton",20,69,191,63,35,54,89,216,0,211,17,C,30,8,25,120,3,2000,87
8468617,"Mike Stuart",20,72,195,39,2,5,7,28,0,209,0,D,0,0,0,0,3,2000,3
8468626,"David Koci",19,78,238,47,0,6,6,124,0,73,0,L,0,0,0,0,3,2000,9
8468634,"Matt Koalska",20,72,205,57,24,34,58,19,0,121,5,C,13,5,10,4,3,2000,3
8468635,"Travis Moen",18,74,215,66,9,6,15,96,0,113,1,L,5,1,2,2,3,2000,203
8468636,"Greg Zanon",20,71,201,42,3,26,29,56,0,200,0,D,0,0,0,0,3,2000,70
8468639,"John-Michael Liles",20,70,185,40,8,20,28,26,0,103,0,D,0,0,0,0,3,2000,232
8468647,"Craig Weller",19,76,220,53,3,14,17,100,0,185,0,R,4,0,0,4,3,2000,0
8468650,"Erik Reitz",18,73,222,68,2,11,13,89,0,127,6,D,30,0,6,48,3,2000,6
8468654,"Jarno Kultanen",27,74,198,51,8,10,18,82,0,211,0,D,11,0,0,8,3,2000,102
8468656,"Jukka Hentunen",26,70,190,62,20,31,51,88,0,211,2,R,8,4,6,12,3,2000,38
8468660,"Darcy Hordichuk",20,73,215,63,6,8,14,269,0,211,2,L,11,4,6,43,3,2000,257
8468670,"Josh Olson",19,75,236,61,8,12,20,81,0,76,0,L,4,0,0,4,3,2000,5
8468674,"Deryk Engelland",18,74,214,55,0,5,5,62,0,115,0,D,4,0,0,0,3,2000,0
8468682,"Ryan Caldwell",19,74,174,46,3,20,23,152,0,106,0,D,0,0,0,0,3,2000,2
8468694,"Peter Bartos",27,72,185,61,26,26,52,26,0,211,1,L,3,0,1,6,3,2000,13
8468695,"Matthew Lombardi",20,71,195,72,59,80,139,74,24,120,25,C,28,19,44,22,4,2002,366
8468700,"Paul Gaustad",18,77,227,56,6,8,14,110,0,211,0,C,0,0,0,0,3,2000,133
8468704,"Antti Miettinen",20,72,190,77,30,55,85,38,0,211,6,R,9,2,8,2,3,2000,169
8468707,"Guillaume Lefebvre",19,73,200,71,33,40,73,121,0,190,0,L,11,4,4,25,3,2000,38
8468712,"Lubomir Sekeras",32,72,183,59,9,28,37,42,0,211,2,D,4,0,2,2,3,2000,213
8468714,"Janis Sprukts",18,75,235,45,11,11,22,22,0,211,0,C,3,0,0,0,3,2000,13
8468717,"Zdenek Kutlak",20,75,210,50,7,3,10,30,0,74,0,D,3,0,0,2,3,2000,16
8468726,"Chad Wiseman",19,73,205,68,23,45,68,53,0,211,0,L,0,0,0,0,3,2000,9
8468732,"Darryl Bootland",19,73,197,65,24,30,54,166,0,90,0,R,0,0,0,0,3,2000,28
8468738,"Sean McMorrow",18,76,224,62,0,2,2,142,0,182,0,R,4,0,0,12,3,2000,1
8468743,"Thomas Ziegler",22,71,176,60,9,9,18,24,0,211,5,C,9,1,6,16,3,2000,5
8468745,"Jean-Philippe Cote",18,74,216,62,0,14,14,36,0,170,1,D,4,0,1,4,3,2000,8
8468747,"Tomi Pettinen",23,75,220,51,1,6,7,84,0,211,2,D,3,1,3,2,3,2000,24
8468748,"Pavel Kolarik",28,73,207,52,5,3,8,38,0,211,0,D,0,0,0,0,3,2000,23
8468750,"Micki Dupont",20,70,186,71,26,62,88,156,0,211,4,D,11,2,6,17,3,2000,21
8468751,"Reto Von Arx",24,70,179,52,20,28,48,72,0,211,0,L,5,2,2,10,3,2000,19
8468753,"Roman Simicek",29,74,210,23,10,17,27,50,0,211,4,C,8,2,6,10,3,2000,63
8468766,"Andrej Nedorost",20,73,199,66,7,5,12,44,0,211,0,L,0,0,0,0,3,2000,28
8468770,"Simon Gamache",19,70,186,72,64,79,143,74,0,211,0,L,0,0,0,0,3,2000,37
8469454,"Ilya Kovalchuk",18,75,230,53,43,24,67,141,0,1,4,R,12,14,18,38,3,2001,466
8469455,"Jason Spezza",18,75,210,63,46,76,122,45,0,1,5,C,9,4,9,10,3,2001,322
8469456,"Alexander Svitov",19,75,228,52,11,8,19,214,0,2,1,C,14,2,3,34,3,2001,179
8469457,"Stephen Weiss",18,71,190,62,40,47,87,45,0,3,16,C,18,7,23,10,3,2001,323
8469458,"Stanislav Chistov",18,70,193,43,18,15,33,14,0,3,0,R,5,0,0,2,3,2001,196
8469459,"Mikko Koivu",18,75,215,60,11,43,54,42,0,4,11,C,10,3,14,8,3,2001,203
8469460,"Mike Komisarek",19,76,235,48,4,12,16,77,0,4,0,D,0,0,0,0,3,2001,295
8469462,"Tuomo Ruutu",18,72,200,56,13,14,27,98,0,5,0,L,5,0,0,4,3,2001,245
8469464,"Fredrik Sjostrom",18,73,218,55,10,14,24,38,0,9,2,L,9,1,3,8,3,2001,279
8469465,"Dan Hamhuis",19,73,200,69,13,48,61,133,0,2,3,D,6,2,5,15,3,2001,323
8469466,"Ales Hemsky",18,72,185,68,36,64,100,67,0,9,3,R,5,2,5,2,3,2001,349
8469467,"Chuck Kobasew",19,72,192,43,27,22,49,38,0,20,0,R,0,0,0,0,3,2001,293
8469469,"R.J. Umberger",19,74,214,45,17,25,42,20,0,5,0,C,0,0,0,0,3,2001,228
8469470,"Carlo Colaiacovo",18,73,202,62,12,27,39,59,0,10,7,D,14,4,11,16,3,2001,101
8469472,"Shaone Morrisonn",19,76,210,61,13,25,38,132,0,41,0,D,4,0,0,6,3,2001,278
8469473,"Marcel Goc",18,73,197,76,15,33,48,16,0,12,0,C,0,0,0,0,3,2001,210
8469474,"Colby Armstrong",19,74,185,76,36,43,79,168,0,8,7,R,25,6,13,41,3,2001,199
8469475,"Jiri Novotny",18,75,204,34,10,10,20,0,0,11,0,C,0,0,0,0,3,2001,147
8469476,"Tim Gleason",18,72,217,54,8,29,37,126,0,12,2,D,9,1,3,23,3,2001,262
8469477,"Lukas Krajicek",18,75,205,61,8,27,35,53,0,6,5,D,7,0,5,0,3,2001,207
8469478,"Alexander Perezhogin",18,72,211,54,58,31,89,44,0,10,0,R,1,0,0,0,3,2001,128
8469480,"Jeff Woywitka",18,75,227,76,7,28,35,113,0,13,8,D,26,2,10,25,3,2001,87
8469483,"David Steckel",19,78,215,40,17,19,36,86,0,16,0,C,0,0,0,0,3,2001,79
8469484,"Matthew Spiller",18,77,233,71,4,7,11,174,0,35,0,D,9,1,1,22,5,2001,68
