id,PlayerName,DraftAge,Country,country_group,Height,Weight,Position,DraftYear,Overall,CSS_rank,rs_GP,rs_G,rs_A,rs_P,rs_PIM,rs_PlusMinus,po_GP,po_G,po_A,po_P,po_PIM,po_PlusMinus,sum_7yr_GP,sum_7yr_TOI,GP_greater_than_0
1256,"John Wikner",18,Sweden,EURO,74,192,L,2004,284,NULL,31,6,3,9,22,0,9,0,0,0,6,0,0,0,no
1288,"Patrik Hersley",19,Sweden,EURO,75,212,D,2005,139,NULL,47,9,16,25,116,1,3,2,1,3,6,0,0,0,no
1299,"Christofer Lofberg",19,Sweden,EURO,75,205,C,2005,80,NULL,31,21,13,34,49,-1,0,0,0,0,0,0,0,0,no
1715,"Fredrik Pettersson",18,Sweden,EURO,70,179,R,2005,157,NULL,53,16,19,35,66,-1,12,9,8,17,26,0,0,0,no
2277,"Nils Backstrom",18,Sweden,EURO,72,201,D,2004,290,NULL,12,1,6,7,26,-10,0,0,0,0,0,0,0,0,no
2627,"Kirill Starkov",18,Denmark,EURO,72,209,C,2005,189,NULL,31,18,12,30,10,0,9,4,3,7,2,0,0,0,no
3707,"Emil Sandin",20,Sweden,EURO,70,185,L,2008,199,NULL,47,10,29,39,50,0,7,1,4,5,8,0,0,0,no
3778,"Dick Axelsson",19,Sweden,EURO,74,198,L,2006,62,NULL,51,36,17,53,167,27,0,0,0,0,0,0,0,0,no
3841,"Anton Hedman",18,Sweden,EURO,75,214,L,2004,255,NULL,14,5,5,10,14,0,0,0,0,0,0,0,0,0,no
3900,"Per Johnsson",18,Sweden,EURO,73,181,D,2006,209,NULL,14,3,1,4,38,0,8,1,1,2,22,0,0,0,no
4120,"Johan Ryno",19,Sweden,EURO,77,216,C,2005,137,NULL,35,21,18,39,14,19,0,0,0,0,0,0,0,0,no
4224,"Janne Kolehmainen",19,Finland,EURO,75,218,L,2005,115,NULL,48,4,5,9,34,-8,0,0,0,0,0,0,0,0,no
4283,"Marko Anttila",19,Finland,EURO,80,229,R,2004,260,NULL,34,30,30,60,56,0,0,0,0,0,0,0,0,0,no
4613,"Jesper Samuelsson",20,Sweden,EURO,72,179,C,2008,211,NULL,40,20,42,62,73,0,0,0,0,0,0,0,0,0,no
5507,"Alexander Deilert",19,Sweden,EURO,72,181,D,2008,198,NULL,46,6,12,18,72,0,7,1,2,3,14,0,0,0,no
6251,"Mats Frshaug",20,Norway,EURO,74,214,C,2008,161,NULL,65,23,27,50,65,-2,5,3,4,7,2,0,0,0,no
6870,"Stefan Warg",18,Sweden,EURO,75,220,D,2008,143,NULL,34,2,6,8,74,0,3,0,0,0,14,0,0,0,no
6912,"William Quist",18,Sweden,EURO,77,203,L,2007,157,NULL,45,16,25,41,90,0,0,0,0,0,0,0,0,0,no
7537,"Tommi Leinonen",18,Finland,EURO,74,201,D,2005,125,NULL,43,9,11,20,20,-1,1,0,0,0,0,0,0,0,no
8640,"Marek Kvapil",20,"Czech Rep.",EURO,71,192,L,2005,163,NULL,75,35,47,82,22,8,0,0,0,0,0,0,0,0,no
9247,"Stanislav Lascek",19,Slovakia,EURO,73,194,R,2005,133,NULL,59,19,73,92,46,1,17,4,18,22,26,-5,0,0,no
9263,"Nikolai Lemtyugov",19,Russia,EURO,72,212,R,2005,219,NULL,11,1,1,2,16,1,0,0,0,0,0,0,0,0,no
9298,"Kirill Tulupov",18,Russia,EURO,75,227,D,2006,67,NULL,14,1,3,4,22,7,3,0,2,2,8,-1,0,0,no
9347,"Justin Azevedo",20,Canada,CAN,67,174,C,2008,153,NULL,67,43,81,124,69,24,20,10,26,36,33,10,0,0,no
9417,"Dusty Collins",19,USA,USA,75,212,C,2004,163,NULL,36,1,6,7,30,-2,0,0,0,0,0,0,0,0,no
9475,"Dany Roussin",20,Canada,CAN,74,201,L,2005,50,NULL,69,54,62,116,66,61,13,11,9,20,8,10,0,0,no
9592,"Alexander Bumagin",19,Russia,EURO,72,190,L,2006,170,NULL,40,9,12,21,28,-1,8,0,3,3,4,-3,0,0,no
9661,"Ondrej Otcenas",18,Slovakia,EURO,73,201,C,2005,123,NULL,6,4,1,5,10,2,0,0,0,0,0,0,0,0,no
9665,"Roman Kukumberg",24,Slovakia,EURO,73,198,C,2004,113,NULL,60,16,20,36,95,38,11,4,8,12,14,6,0,0,no
10476,"David Kuchejda",18,"Czech Rep.",EURO,70,196,R,2005,202,NULL,50,15,30,45,148,20,2,1,1,2,2,0,0,0,no
10612,"Philip Gogulla",18,Germany,EURO,74,192,L,2005,48,NULL,56,2,3,5,18,-5,9,0,2,2,29,0,0,0,no
10656,"Keith Seabrook",18,Canada,CAN,72,198,D,2006,52,NULL,57,10,24,34,81,0,0,0,0,0,0,0,0,0,no
10909,"Jay Barriball",19,USA,USA,69,170,L,2006,203,NULL,33,33,45,78,2,8,5,2,1,3,0,0,0,0,no
11052,"Mark Santorelli",19,Canada,CAN,73,187,R,2007,119,NULL,72,29,53,82,46,-5,5,2,3,5,2,-6,0,0,no
11239,"Corey Syvret",18,Canada,CAN,74,216,D,2007,181,NULL,61,5,11,16,61,-11,4,0,0,0,2,-1,0,0,no
11256,"John Seymour",18,Canada,CAN,75,176,L,2005,226,NULL,63,1,4,5,64,0,6,0,0,0,0,0,0,0,no
11439,"Nick Dodge",20,Canada,CAN,70,176,R,2006,183,NULL,38,16,25,41,72,11,0,0,0,0,0,0,0,0,no
11526,"Eric Neilson",20,Canada,CAN,74,205,R,2004,143,NULL,50,4,11,15,194,-4,9,0,0,0,28,-1,0,0,no
11533,"Stephane Goulet",18,Canada,CAN,75,207,R,2004,208,NULL,54,6,8,14,14,-14,5,0,0,0,2,0,0,0,no
11534,"Tyler Spurgeon",18,Canada,CAN,71,190,C,2004,242,NULL,49,8,16,24,24,7,17,4,5,9,9,6,0,0,no
11553,"Ryan Maki",20,USA,USA,75,212,R,2005,176,NULL,30,10,9,19,20,0,0,0,0,0,0,0,0,0,no
11586,"Riley Emmerson",19,Canada,CAN,80,249,L,2005,199,NULL,40,1,0,1,63,-4,0,0,0,0,0,0,0,0,no
11601,"Aaron Boogaard",18,Canada,CAN,75,220,R,2004,175,NULL,35,3,2,5,57,1,6,0,0,0,8,0,0,0,no
11642,"Evan Fuller",18,Canada,CAN,74,192,C,2006,197,NULL,56,2,5,7,87,-6,5,0,0,0,7,-1,0,0,no
11669,"Jordan Bendfeld",20,Canada,CAN,75,245,D,2008,193,NULL,72,6,19,25,160,8,5,0,2,2,2,-1,0,0,no
11881,"Jonathan Paiement",19,Canada,CAN,73,201,D,2004,247,NULL,68,13,52,65,140,0,7,0,2,2,10,0,0,0,no
11884,"Andrew Orpik",19,USA,USA,75,201,D,2005,227,NULL,31,8,12,20,24,0,0,0,0,0,0,0,0,0,no
11920,"Luke Beaverson",20,USA,USA,76,207,D,2004,283,NULL,57,1,6,7,141,-8,0,0,0,0,0,0,0,0,no
12039,"Brandon Elliott",20,Canada,CAN,76,227,D,2004,158,NULL,55,7,19,26,237,1,13,0,0,0,32,2,0,0,no
12131,"Kevin Cormier",18,Canada,CAN,75,236,L,2004,168,NULL,43,3,2,5,240,1,0,0,0,0,0,0,0,0,no
12183,"Jesse Martin",18,Canada,CAN,72,170,C,2006,195,NULL,40,15,29,44,122,0,0,0,0,0,0,0,0,0,no
12248,"Sergei Kukushkin",19,Belarus,EURO,75,194,L,2004,218,NULL,59,7,15,22,44,1,10,0,0,0,6,0,0,0,no
12256,"Justin Krueger",20,Germany,EURO,75,216,D,2006,213,NULL,71,7,18,25,33,3,0,0,0,0,0,0,0,0,no
12261,"Chris Frank",20,USA,USA,73,229,D,2006,188,NULL,38,2,2,4,127,-19,0,0,0,0,0,0,0,0,no
12263,"Troy Mattila",18,USA,USA,74,185,L,2006,190,NULL,54,14,22,36,13,0,4,0,1,1,2,0,0,0,no
12264,"Kevin Koopman",18,Canada,CAN,75,205,D,2006,181,NULL,46,15,25,40,73,0,15,7,6,13,10,0,0,0,no
12300,"Denis Kulyash",21,Russia,EURO,75,249,D,2004,243,NULL,19,3,1,4,40,0,0,0,0,0,0,0,0,0,no
12426,"Myles Stoesz",18,Canada,CAN,74,214,L,2005,207,NULL,67,1,8,9,238,1,0,0,0,0,0,0,0,0,no
12487,"Jon Gleed",20,Canada,CAN,74,212,D,2004,212,NULL,28,3,3,6,18,0,0,0,0,0,0,0,0,0,no
12515,"Will Weber",19,USA,USA,76,227,D,2007,53,NULL,25,18,20,38,104,0,0,0,0,0,0,0,0,0,no
12519,"Garrett Klotz",19,Canada,CAN,77,234,L,2007,66,NULL,63,2,2,4,107,-6,0,0,0,0,0,0,0,0,no
12526,"Phil Desimone",20,USA,USA,72,194,C,2007,84,NULL,60,26,47,73,60,13,7,6,6,12,2,4,0,0,no
12528,"Corbin Mcpherson",19,USA,USA,76,209,D,2007,87,NULL,44,4,10,14,63,0,0,0,0,0,0,0,0,0,no
12538,"Brett Bruneteau",18,USA,USA,71,194,C,2007,108,NULL,55,12,28,40,55,10,5,0,1,1,6,-1,0,0,no
12587,"Trevor Nill",18,USA,USA,75,194,C,2007,190,NULL,24,6,10,16,23,0,0,0,0,0,0,0,0,0,no
12653,"Julian Walker",20,Switzerlan,EURO,74,207,C,2006,162,NULL,45,4,2,6,47,-1,5,1,0,1,6,0,0,0,no
13603,"Dan Gendur",20,Canada,CAN,71,205,R,2007,206,NULL,61,22,27,49,62,20,12,4,4,8,8,-4,0,0,no
13632,"Richard Greenop",18,Canada,CAN,76,231,C,2007,156,NULL,48,3,9,12,149,-7,0,0,0,0,0,0,0,0,no
13633,"Robert Dietrich",21,Germany,EURO,70,172,D,2007,174,NULL,58,5,21,26,30,6,9,2,4,6,22,3,0,0,no
13643,"Viktor Dovgan",18,Russia,EURO,74,201,D,2005,209,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
13929,"Ryan Molle",18,Canada,CAN,74,207,D,2007,207,NULL,61,1,4,5,52,-15,6,1,0,1,8,0,0,0,no
13965,"Ilya Kablukov",19,Russia,EURO,74,194,C,2007,146,NULL,66,10,25,35,38,-2,2,0,0,0,0,0,0,0,no
14011,"Justin Taylor",18,Canada,CAN,71,181,C,2007,180,NULL,68,26,44,70,54,4,16,4,6,10,17,7,0,0,no
14326,"Dylan Hunter",19,Canada,CAN,71,196,L,2004,273,NULL,64,26,53,79,47,35,15,4,10,14,10,-2,0,0,no
14385,"Trent Vogelhuber",19,USA,USA,74,185,R,2007,211,NULL,31,10,16,26,24,0,0,0,0,0,0,0,0,0,no
14396,"Scott Kishel",18,USA,USA,71,190,D,2007,192,NULL,0,14,34,48,0,0,0,0,0,0,0,0,0,0,no
14398,"Chris Hickey",18,USA,USA,73,185,C,2006,192,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
14460,"J.D. Corbin",19,USA,USA,70,185,L,2004,249,NULL,39,3,6,9,18,0,0,0,0,0,0,0,0,0,no
14504,"Colin Long",19,USA,USA,71,190,C,2008,99,NULL,72,31,69,100,41,22,7,2,10,12,6,-1,0,0,no
14607,"Brett Morrison",20,Canada,CAN,70,179,C,2007,151,NULL,64,35,55,90,76,12,7,8,8,16,10,0,0,0,no
14837,"Steve Covington",18,Canada,CAN,72,187,R,2004,226,NULL,72,6,13,19,28,0,7,2,0,2,4,-3,0,0,no
14856,"Nathan Perkovich",19,Croatia,EURO,77,216,R,2004,250,NULL,35,1,7,8,23,-7,4,1,0,1,0,-2,0,0,no
14863,"Matthew Ford",20,USA,USA,73,207,R,2004,256,NULL,60,37,31,68,60,-4,0,0,0,0,0,0,0,0,no
14867,"Garrett Roe",20,USA,USA,68,181,C,2008,183,NULL,39,18,27,45,55,-8,0,0,0,0,0,0,0,0,no
14873,"Joe Charlebois",19,USA,USA,73,209,D,2005,188,NULL,59,1,24,25,146,22,7,1,1,2,6,5,0,0,no
15031,"Bryan Rufenach",18,Canada,CAN,71,185,D,2007,208,NULL,31,11,21,32,28,0,0,0,0,0,0,0,0,0,no
15035,"Ryan Watson",19,Canada,CAN,73,194,L,2007,191,NULL,37,27,29,56,55,0,9,2,7,9,18,0,0,0,no
15045,"Matt Butcher",18,USA,USA,74,205,C,2005,138,NULL,60,27,30,57,94,0,0,0,0,0,0,0,0,0,no
15046,"Spencer Dillon",19,USA,USA,75,205,D,2004,267,NULL,42,0,7,7,160,0,0,0,0,0,0,0,0,0,no
15048,"Matt Siddall",20,Canada,CAN,73,205,R,2004,270,NULL,45,25,36,61,216,0,7,4,2,6,10,0,0,0,no
15050,"Matt Clackson",20,Canada,CAN,72,190,R,2005,215,NULL,56,10,15,25,270,0,8,0,2,2,26,1,0,0,no
15316,"Brennan Turner",19,Canada,CAN,75,220,D,2005,134,NULL,41,5,12,17,207,0,0,0,0,0,0,0,0,0,no
15540,"Trevor Hendrikx",20,Canada,CAN,74,205,D,2005,201,NULL,68,15,33,48,100,-6,14,5,7,12,14,1,0,0,no
15590,"Prab Rai",19,Canada,CAN,71,190,R,2008,131,NULL,72,20,45,65,21,31,11,2,4,6,4,4,0,0,no
15595,"Luciano Aquino",20,Canada,CAN,69,198,C,2005,210,NULL,65,25,46,71,80,10,6,5,4,9,9,1,0,0,no
15679,"Dmitri Megalinsky",20,Russia,EURO,75,251,D,2005,186,NULL,37,6,13,19,88,4,0,0,0,0,0,0,0,0,no
17014,"Eero Elo",18,Finland,EURO,76,203,L,2008,145,NULL,52,16,21,37,48,3,0,0,0,0,0,0,0,0,no
17494,"Ryan Hegarty",18,USA,USA,72,207,D,2008,113,NULL,62,7,19,26,64,12,0,0,0,0,0,0,0,0,no
17496,"Sean Lorenz",18,USA,USA,73,207,D,2008,115,NULL,64,4,5,9,24,9,0,0,0,0,0,0,0,0,no
17498,"Nick Pryor",18,USA,USA,72,185,D,2008,208,NULL,60,3,11,14,12,-2,0,0,0,0,0,0,0,0,no
17767,"P.J. Fenton",20,USA,USA,71,185,L,2005,162,NULL,38,13,12,25,28,0,0,0,0,0,0,0,0,0,no
18005,"Scott Todd",19,Canada,CAN,76,214,D,2005,213,NULL,54,0,3,3,155,-6,10,0,2,2,25,-1,0,0,no
18007,"Josh Meyers",20,USA,USA,75,190,D,2005,206,NULL,57,8,24,32,92,16,13,1,9,10,18,2,0,0,no
18008,"Tony Lucia",18,USA,USA,72,174,L,2005,193,NULL,11,1,0,1,0,2,0,0,0,0,0,0,0,0,no
18009,"William Colbert",20,Canada,CAN,74,205,D,2005,183,NULL,68,6,26,32,65,22,21,3,8,11,8,-1,0,0,no
18010,"Roman Derlyuk",19,Russia,EURO,75,198,D,2005,164,NULL,51,0,3,3,74,-11,0,0,0,0,0,0,0,0,no
18016,"Matt Mcknight",20,Canada,CAN,73,196,C,2004,280,NULL,42,20,36,56,31,0,0,0,0,0,0,0,0,0,no
18017,"Jonathan Boutin",20,Canada,CAN,73,194,R,2004,277,NULL,70,31,29,60,76,18,11,2,2,4,19,2,0,0,no
18018,"Martin Vagner",20,"Czech Rep.",EURO,74,212,D,2004,268,NULL,45,6,12,18,99,28,13,0,3,3,16,8,0,0,no
18022,"Jonas Fiedler",20,"Czech Rep.",EURO,74,198,L,2004,235,NULL,63,18,28,46,83,0,9,1,6,7,16,-1,0,0,no
18023,"Matt Greer",19,USA,USA,74,201,L,2004,233,NULL,27,25,19,44,0,0,0,0,0,0,0,0,0,0,no
18024,"Maxim Semyonov",20,Kazakhstan,EURO,72,181,D,2004,220,NULL,63,2,6,8,79,9,6,0,0,0,0,1,0,0,no
18025,"Mike Curry",20,USA,USA,75,198,R,2004,205,NULL,60,20,20,40,119,4,7,2,5,7,16,3,0,0,no
18026,"Matt Schneider",19,Canada,CAN,79,212,C,2004,200,NULL,69,11,12,23,53,2,11,3,2,5,4,0,0,0,no
18247,"Brett Hextall",20,USA,USA,70,185,C,2008,159,NULL,54,24,48,72,52,0,0,0,0,0,0,0,0,0,no
18748,"Austin Smith",19,USA,USA,71,181,R,2007,128,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
18875,"Nicholas Tremblay",20,Canada,CAN,72,190,C,2008,173,NULL,57,51,59,110,67,0,0,0,0,0,0,0,0,0,no
19070,"Kyle Decoste",18,Canada,CAN,73,176,R,2008,147,NULL,66,10,12,22,48,-9,5,0,0,0,2,0,0,0,no
19151,"Tim Billingsley",18,Canada,CAN,74,201,D,2008,189,NULL,68,5,22,27,95,-8,2,0,0,0,2,-2,0,0,no
19224,"Kory Nagy",19,Canada,CAN,70,194,C,2008,142,NULL,57,5,12,17,47,-2,15,6,3,9,4,4,0,0,no
19228,"Mitch Gaulton",18,Canada,CAN,72,185,D,2008,171,NULL,20,2,5,7,19,-10,0,0,0,0,0,0,0,0,no
19229,"Braden Birch",19,Canada,CAN,72,190,D,2008,179,NULL,32,1,6,7,21,0,19,0,2,2,4,0,0,0,no
19231,"Ryley Grantham",20,Canada,CAN,75,207,C,2008,168,NULL,66,10,9,19,163,-6,6,0,0,0,8,-4,0,0,no
19232,"Jeff Foss",20,USA,USA,74,201,D,2008,166,NULL,38,1,3,4,28,-5,0,0,0,0,0,0,0,0,no
19233,"Nick Crawford",18,Canada,CAN,73,187,D,2008,164,NULL,68,4,16,20,58,-1,4,1,1,2,2,-1,0,0,no
19237,"Patrick Johnson",19,USA,USA,69,159,C,2008,206,NULL,40,8,13,21,36,9,0,0,0,0,0,0,0,0,no
19238,"Mike Bergin",20,Canada,CAN,75,209,D,2008,209,NULL,45,14,27,41,60,0,15,2,5,7,19,0,0,0,no
19239,"Nicholas D'Agostino",18,Canada,CAN,74,203,D,2008,210,NULL,46,5,18,23,22,0,10,0,3,3,8,0,0,0,no
19378,"Derek Reinhart",18,Canada,CAN,74,209,D,2005,177,NULL,67,2,9,11,198,-22,0,0,0,0,0,0,0,0,no
8468309,"Mark Streit",27,CHE,EURO,71,191,D,2004,262,NULL,55,13,25,38,80,0,13,5,2,7,14,0,361,7155,yes
8470283,"Tim Brent",20,CAN,CAN,72,188,C,2004,75,NULL,59,27,43,70,109,16,18,4,13,17,24,1,98,1059,yes
8470329,"Chris Campoli",20,CAN,CAN,72,200,D,2004,227,NULL,67,20,46,66,66,-3,8,0,6,6,16,-3,397,7273,yes
8470659,"Masi Marjamaki",20,FIN,EURO,74,184,L,2005,144,NULL,57,14,32,46,61,-6,5,1,2,3,5,0,1,5,yes
8470899,"Triston Grant",20,CAN,CAN,73,211,L,2004,286,NULL,69,10,8,18,267,-15,11,1,1,2,33,0,11,58,yes
8471283,"Brandon Prust",20,CAN,CAN,72,195,L,2004,70,NULL,64,19,33,52,269,23,15,7,13,20,33,20,197,1984,yes
8471303,"Alexander Edler",18,SWE,EURO,75,214,D,2004,91,NULL,30,3,9,12,26,0,0,0,0,0,0,0,304,6499,yes
8471309,"Johan Franzen",25,SWE,EURO,76,232,R,2004,97,NULL,49,12,18,30,26,0,5,0,1,1,8,0,395,6462,yes
8471323,"Ryan Jones",20,CAN,CAN,73,208,L,2004,111,NULL,46,39,30,69,64,0,17,17,9,26,25,0,176,2168,yes
8471346,"Kris Versteeg",18,CAN,CAN,71,176,R,2004,134,NULL,75,16,35,51,89,-5,0,0,0,0,0,0,250,4194,yes
8471359,"Janne Niskala",23,SWE,EURO,72,187,D,2004,147,NULL,55,21,15,36,73,0,4,0,0,0,16,0,6,82,yes
8471360,"Steve Regier",20,CAN,CAN,76,194,L,2004,148,NULL,76,25,35,60,115,14,22,5,11,16,24,0,26,211,yes
8471362,"Mikhail Grabovski",20,DEU,EURO,71,186,C,2004,150,NULL,55,12,17,29,34,0,5,0,0,0,4,0,245,4131,yes
8471365,"Steven Zalewski",18,USA,USA,72,195,C,2004,153,NULL,40,32,34,66,22,0,0,0,0,0,0,0,3,25,yes
8471385,"Adam Pardy",20,CAN,CAN,76,227,D,2004,173,NULL,68,4,12,16,137,16,5,0,1,1,8,0,147,2243,yes
8471413,"Mike Vernace",18,CAN,CAN,72,216,D,2004,201,NULL,35,4,13,17,16,-1,11,2,3,5,8,-4,22,323,yes
8471419,"Mark Mancari",19,CAN,CAN,76,208,R,2004,207,NULL,67,29,36,65,56,11,7,5,3,8,11,0,36,442,yes
8471428,"Pierre-Luc Letourneau-Leblond",19,CAN,CAN,73,218,R,2004,216,NULL,62,2,3,5,198,-9,4,0,0,0,6,0,37,195,yes
8471451,"Aaron Gagnon",18,CAN,CAN,71,186,C,2004,240,NULL,70,21,18,39,39,18,0,0,0,0,0,0,21,171,yes
8471452,"Mike Card",18,CAN,CAN,73,201,D,2004,241,NULL,76,7,13,20,49,1,21,3,5,8,22,0,4,18,yes
8471457,"Gregory Stewart",18,CAN,CAN,74,202,L,2004,246,NULL,58,4,6,10,76,0,0,0,0,0,0,0,26,204,yes
8471474,"Travis Morin",20,USA,USA,73,200,C,2004,263,NULL,38,9,12,21,14,0,0,0,0,0,0,0,3,27,yes
8471477,"Jakub Petruzalek",19,CZE,EURO,70,176,C,2004,266,NULL,61,38,51,89,112,0,2,0,0,0,2,0,2,16,yes
8471480,"Janne Pesonen",22,FIN,EURO,71,180,L,2004,269,NULL,56,17,13,30,28,0,15,1,1,2,4,0,7,52,yes
8471482,"Grant Clitsome",19,CAN,CAN,71,211,D,2004,271,NULL,55,13,26,39,67,0,17,1,10,11,6,0,42,821,yes
8471490,"Adam Cracknell",19,CAN,CAN,75,220,R,2004,279,NULL,72,26,35,61,63,-2,4,1,1,2,2,0,24,214,yes
8471769,"Niklas Hjalmarsson",18,SWE,EURO,75,197,D,2005,108,NULL,48,4,13,17,91,0,0,0,0,0,0,0,260,4874,yes
8471794,"Darren Helm",18,CAN,CAN,72,196,C,2005,132,NULL,72,10,14,24,27,6,13,2,6,8,10,0,248,3411,yes
8471803,"Brian Salcido",20,USA,USA,74,188,D,2005,141,NULL,38,7,23,30,52,0,0,0,0,0,0,0,2,25,yes
8471807,"Tom Wandell",18,SWE,EURO,73,200,C,2005,146,NULL,5,1,2,3,4,0,0,0,0,0,0,0,211,2431,yes
8471856,"Joe Vitale",20,USA,USA,71,205,C,2005,195,NULL,53,11,20,31,62,-4,0,0,0,0,0,0,77,854,yes
8471859,"Sergei Kostitsyn",18,BLR,EURO,72,196,L,2005,200,NULL,40,4,10,14,24,0,4,2,0,2,12,0,307,4606,yes
8471863,"Mario Bliznak",18,SVK,EURO,72,185,C,2005,205,NULL,69,27,25,52,97,0,0,0,0,0,0,0,6,43,yes
8471873,"Anton Stralman",19,SWE,EURO,71,190,D,2005,216,NULL,50,10,11,21,40,0,0,0,0,0,0,0,265,4638,yes
8471879,"Kyle Cumiskey",19,CAN,CAN,71,180,D,2005,222,NULL,72,4,36,40,47,4,27,0,14,14,14,0,132,2193,yes
8471887,"Patric Hornqvist",18,SWE,EURO,71,189,R,2005,230,NULL,33,15,12,27,38,0,0,0,0,0,0,0,263,3980,yes
8473459,"Arturs Kulda",18,LVA,EURO,74,215,D,2006,200,NULL,44,5,12,17,0,0,0,0,0,0,0,0,15,168,yes
8473484,"Kaspars Daugavins",18,LVA,EURO,72,213,L,2006,91,NULL,45,8,17,25,32,0,0,0,0,0,0,0,91,1019,yes
8473494,"Petteri Wirtanen",20,FIN,EURO,73,207,C,2006,172,NULL,55,14,5,19,30,0,13,1,0,1,12,0,3,13,yes
8473537,"Viktor Stalberg",20,SWE,EURO,75,209,L,2006,161,NULL,41,27,26,53,89,0,7,6,5,11,6,0,243,3181,yes
8473560,"Korbinian Holzer",18,DEU,EURO,75,215,D,2006,111,NULL,48,4,4,8,100,0,0,0,0,0,0,0,24,433,yes
8473562,"John McCarthy",20,USA,USA,73,195,C,2006,202,NULL,33,2,2,4,12,0,0,0,0,0,0,0,51,453,yes
8473588,"Erik Condra",20,USA,USA,71,188,R,2006,211,NULL,36,6,28,34,32,0,0,0,0,0,0,0,155,2191,yes
8473712,"Frazer McLaren",20,CAN,CAN,77,230,L,2007,203,NULL,61,19,12,31,186,-23,0,0,0,0,0,0,102,506,yes
8473989,"Luke Gazdic",18,CAN,CAN,76,225,L,2007,172,NULL,58,5,8,13,136,-24,0,0,0,0,0,0,67,389,yes
8474000,"Steven Kampfer",19,USA,USA,71,192,D,2007,93,NULL,35,1,3,4,24,0,0,0,0,0,0,0,61,1016,yes
8474038,"Paul Byron",18,CAN,CAN,69,160,L,2007,179,NULL,68,21,23,44,46,7,5,5,1,6,2,-4,81,1033,yes
8474042,"Cody Almond",18,CAN,CAN,74,199,C,2007,140,NULL,68,15,28,43,72,-14,0,0,0,0,0,0,25,212,yes
8474077,"Carson McMillan",19,CAN,CAN,73,196,R,2007,200,NULL,72,7,15,22,76,-1,18,2,0,2,17,-1,16,167,yes
8474085,"Johan Harju",21,SWE,EURO,75,210,L,2007,167,NULL,55,12,10,22,30,0,4,2,0,2,4,0,10,85,yes
8474125,"Carl Gunnarsson",21,SWE,EURO,74,197,D,2007,194,NULL,51,4,10,14,28,0,15,0,4,4,4,0,304,6150,yes
8474135,"Brett Bellemore",19,CAN,CAN,76,225,D,2007,162,NULL,50,0,12,12,50,48,20,0,5,5,28,12,72,1228,yes
8474139,"Maxime Macenauer",18,CAN,CAN,71,188,C,2007,63,NULL,14,1,3,4,10,-2,0,0,0,0,0,0,29,313,yes
8474143,"Ryan Thang",20,USA,USA,72,194,L,2007,81,NULL,42,20,21,41,22,0,0,0,0,0,0,0,1,9,yes
8474162,"Jake Muzzin",18,CAN,CAN,75,216,D,2007,141,NULL,41,1,6,7,12,0,13,0,4,4,6,0,132,2401,yes
8474166,"Alec Martinez",20,USA,USA,73,212,D,2007,95,NULL,42,9,15,24,40,0,0,0,0,0,0,0,203,3117,yes
8474176,"Carl Hagelin",19,SWE,EURO,71,186,L,2007,168,NULL,40,24,31,55,42,0,3,1,5,6,20,0,184,2909,yes
8474177,"Jon Kalinski",20,CAN,CAN,73,175,L,2007,152,NULL,37,17,10,27,74,0,0,0,0,0,0,0,22,161,yes
8474190,"Wayne Simmonds",19,CAN,CAN,74,185,R,2007,61,NULL,66,23,26,49,112,-10,4,1,1,2,4,-9,449,6721,yes
8474218,"Jason Demers",20,CAN,CAN,73,200,D,2008,186,NULL,67,9,55,64,91,-6,6,1,5,6,6,-5,361,6626,yes
8474250,"Zack Smith",20,CAN,CAN,74,208,C,2008,79,NULL,72,22,47,69,136,31,18,5,6,11,29,0,319,4418,yes
8474603,"Eric O'Dell",18,CAN,CAN,73,200,C,2008,39,NULL,67,38,54,92,39,12,0,0,0,0,0,0,41,373,yes
8474611,"Cameron Gaunce",18,CAN,CAN,73,210,D,2008,50,NULL,63,10,30,40,99,-1,4,0,1,1,6,-4,20,265,yes
8474618,"Marco Scandella",18,CAN,CAN,75,208,D,2008,55,NULL,72,5,11,16,41,-15,4,0,1,1,4,-7,229,4576,yes
8474638,"Andrew Campbell",20,CAN,CAN,76,205,D,2008,74,NULL,68,13,22,35,64,20,14,2,3,5,13,13,36,617,yes
8474659,"Matt Donovan",18,USA,USA,73,205,D,2008,96,NULL,59,12,18,30,41,19,3,0,1,1,4,0,67,1206,yes
8474668,"Dale Weise",20,CAN,CAN,74,206,R,2008,111,NULL,53,29,22,51,84,8,12,7,6,13,20,4,258,2475,yes
8474697,"Mark Borowiecki",19,CAN,CAN,73,216,D,2008,139,NULL,46,2,24,26,80,0,15,1,10,11,22,0,84,1269,yes
8474705,"Mark Olver",20,CAN,CAN,70,170,C,2008,140,NULL,39,21,17,38,59,0,0,0,0,0,0,0,74,813,yes
8474709,"Matt Martin",19,CAN,CAN,75,220,L,2008,148,NULL,66,25,13,38,155,0,9,3,3,6,16,0,358,4172,yes
8474715,"Cam Atkinson",19,USA,USA,68,182,R,2008,157,NULL,28,26,37,63,10,0,0,0,0,0,0,0,219,3532,yes
8474722,"Luke Witkowski",18,USA,USA,74,217,D,2008,160,NULL,58,3,10,13,139,-10,0,0,0,0,0,0,16,243,yes
