@relation 'AHL_NHL_BN_norm-weka.filters.unsupervised.attribute.Remove-R2-10,12,17-20'

@attribute AHL_GP numeric
@attribute AHL_passes numeric
@attribute AHL_ze_controlled_entry numeric
@attribute AHL_ze_uncontrolled_entry numeric
@attribute AHL_ze_controlled_exit numeric
@attribute AHL_ze_uncontrolled_exit numeric
@attribute NHL_GP numeric
@attribute NHL_G numeric
@attribute NHL_A numeric
@attribute NHL_P numeric
@attribute NHL_PlusMinus numeric
@attribute NHL_PIM numeric
@attribute NHL_PointPerGame numeric
@attribute NHL_PPG numeric
@attribute NHL_PPP numeric
@attribute NHL_SHG numeric
@attribute NHL_SHP numeric
@attribute NHL_GWG numeric
@attribute NHL_OTG numeric
@attribute NHL_S numeric
@attribute NHL_ShootingPercentage numeric
@attribute NHL_TOIPerGame_sec numeric
@attribute NHL_ShiftsPerGame numeric
@attribute NHL_FaceoffWinPercentage numeric

@data
0.625,0.450102,0.045872,0.335878,0.242775,0.365217,0.098765,0.028571,0,0.015152,0.615385,0.064655,0.11,0,0,0,0,0,0,0.012876,0.333,0.543199,0.511945,0
0.625,0.394094,0.284404,0.29771,0.196532,0.234783,0.160494,0.057143,0.025,0.045455,0.557692,0.077586,0.21,0,0,0,0,0,0,0.055794,0.154,0.380667,0.31058,0
0.625,0.394094,0.284404,0.29771,0.196532,0.234783,0.160494,0.057143,0.025,0.045455,0.557692,0.077586,0.21,0,0,0,0,0,0,0.055794,0.154,0.380667,0.31058,0
0.28125,0.179226,0.165138,0.221374,0.179191,0.208696,0.024691,0,0,0,0.576923,0.008621,0,0,0,0,0,0,0,0.025751,0,0.703165,0.614334,0
0.28125,0.179226,0.165138,0.221374,0.179191,0.208696,0.111111,0,0.025,0.015152,0.557692,0.008621,0.1,0,0,0,0,0,0,0.038627,0,0.367836,0.385666,0
0.28125,0.179226,0.165138,0.221374,0.179191,0.208696,0.098765,0,0.025,0.015152,0.557692,0.008621,0.11,0,0,0,0,0,0,0.04721,0,0.380667,0.372014,0
0.28125,0.179226,0.165138,0.221374,0.179191,0.208696,0.345679,0,0.1,0.060606,0.5,0.034483,0.14,0,0,0,0,0,0,0.11588,0,0.518392,0.450512,0
0.28125,0.179226,0.165138,0.221374,0.179191,0.208696,0.345679,0,0.1,0.060606,0.5,0.034483,0.14,0,0,0,0,0,0,0.11588,0,0.518392,0.450512,0
0.5,0.243381,0.266055,0.175573,0.184971,0.078261,0.012346,0.028571,0,0.015152,0.596154,0,0.5,0,0,0,0,0,0,0.008584,0.5,0.333618,0.215017,0
0.5,0.243381,0.266055,0.175573,0.184971,0.078261,0.283951,0,0.075,0.045455,0.615385,0.017241,0.13,0,0,0,0,0,0,0.128755,0,0.319932,0.245734,0
0.6875,0.282077,0.376147,0.503817,0.254335,0.304348,0.197531,0.028571,0.05,0.045455,0.557692,0.025862,0.18,0,0,0,0,0,0,0.094421,0.045,0.323353,0.290102,0
0.6875,0.282077,0.376147,0.503817,0.254335,0.304348,0.074074,0.028571,0,0.015152,0.576923,0.017241,0.14,0,0,0,0,0,0,0.034335,0.125,0.461078,0.389078,0
0.6875,0.282077,0.376147,0.503817,0.254335,0.304348,0.382716,0.028571,0.025,0.030303,0.326923,0.073276,0.06,0,0,0,0,0,0,0.11588,0.037,0.378956,0.354949,0
0.125,0.037678,0.045872,0.099237,0.063584,0.034783,0.135802,0,0,0,0.519231,0.025862,0,0,0,0,0,0,0,0.055794,0,0.313944,0.31058,0
0.125,0.037678,0.045872,0.099237,0.063584,0.034783,0.283951,0.085714,0.1,0.106061,0.653846,0.017241,0.29,0,0,0,0,0,0,0.107296,0.12,0.325064,0.361775,0.382
0.125,0.037678,0.045872,0.099237,0.063584,0.034783,0,0.028571,0,0.015152,0.596154,0,1,0,0,0,0,0.111111,0,0.008584,0.5,0.39692,0.351536,0.625
0.125,0.037678,0.045872,0.099237,0.063584,0.034783,0.580247,0.114286,0.25,0.212121,0.615385,0.060345,0.29,0,0,0,0.166667,0,0,0.248927,0.069,0.520103,0.525597,0.351
0.125,0.037678,0.045872,0.099237,0.063584,0.034783,0.802469,0.114286,0.175,0.166667,0.423077,0.077586,0.17,0,0,0.25,0.166667,0.111111,0,0.381974,0.045,0.491018,0.477816,0.41
0.125,0.037678,0.045872,0.099237,0.063584,0.034783,0.740741,0.142857,0.2,0.19697,0.653846,0.051724,0.21,0,0,0,0.333333,0.111111,0,0.360515,0.059,0.528657,0.494881,0.404
0.125,0.037678,0.045872,0.099237,0.063584,0.034783,1,0.028571,0.25,0.166667,0.326923,0.185345,0.13,0,0,0,0,0,0,0.266094,0.016,0.478186,0.419795,0.421
0.125,0.037678,0.045872,0.099237,0.063584,0.034783,0.308642,0.028571,0.125,0.090909,0.75,0.008621,0.23,0,0,0,0,0,0,0.072961,0.059,0.426861,0.406143,0.467
0.125,0.037678,0.045872,0.099237,0.063584,0.034783,0.308642,0.028571,0.125,0.090909,0.75,0.008621,0.23,0,0,0,0,0,0,0.072961,0.059,0.426861,0.406143,0.467
0.75,0.247454,0.284404,0.381679,0.179191,0.252174,0.123457,0.028571,0.125,0.090909,0.653846,0.034483,0.55,0.083333,0.038462,0,0,0.111111,0,0.060086,0.071,0.635586,0.556314,0.5
0.75,0.247454,0.284404,0.381679,0.179191,0.252174,0.469136,0.4,0.325,0.409091,0.653846,0.150862,0.69,0.166667,0.230769,0.25,0.166667,0.111111,0,0.321888,0.187,0.577417,0.488055,0.625
0.75,0.247454,0.284404,0.381679,0.179191,0.252174,0.123457,0,0.025,0.015152,0.615385,0.008621,0.09,0,0,0,0,0,0,0.064378,0,0.398631,0.351536,0
0.75,0.247454,0.284404,0.381679,0.179191,0.252174,0.753086,0.428571,0.4,0.469697,0.673077,0.125,0.5,0.5,0.538462,0,0,0.444444,0,0.446352,0.144,0.548332,0.430034,0.278
0.75,0.247454,0.284404,0.381679,0.179191,0.252174,0.925926,0.457143,0.4,0.484848,0.557692,0.275862,0.42,0.333333,0.346154,0,0,0,0,0.562232,0.122,0.536356,0.419795,0.4
0.75,0.247454,0.284404,0.381679,0.179191,0.252174,0.111111,0.057143,0.05,0.060606,0.557692,0.030172,0.4,0.166667,0.076923,0,0,0.222222,0,0.064378,0.133,0.621899,0.593857,0
0.75,0.247454,0.284404,0.381679,0.179191,0.252174,0.987654,0.428571,0.425,0.484848,0.653846,0.116379,0.4,0.166667,0.269231,0,0,0.444444,0,0.587983,0.109,0.562019,0.477816,0.238
0.75,0.247454,0.284404,0.381679,0.179191,0.252174,0.135802,0.114286,0.025,0.075758,0.557692,0,0.42,0.166667,0.115385,0,0,0,0,0.072961,0.235,0.363559,0.389078,0
0.75,0.247454,0.284404,0.381679,0.179191,0.252174,0.716049,0.314286,0.275,0.333333,0.576923,0.090517,0.37,0.25,0.153846,0,0,0,0,0.407725,0.116,0.579127,0.518771,0.206
0.75,0.247454,0.284404,0.381679,0.179191,0.252174,0.82716,0.142857,0.25,0.227273,0.307692,0.090517,0.22,0.25,0.115385,0,0,0,0,0.416309,0.051,0.520103,0.440273,0.235
0.75,0.247454,0.284404,0.381679,0.179191,0.252174,0.283951,0.057143,0.125,0.106061,0.634615,0.116379,0.29,0,0,0,0,0,0,0.094421,0.091,0.383234,0.389078,0.4
0.75,0.247454,0.284404,0.381679,0.179191,0.252174,0.382716,0.028571,0.125,0.090909,0.692308,0.068966,0.19,0,0,0,0,0,0,0.098712,0.043,0.465355,0.43686,0.2
0.09375,0.060081,0.018349,0.091603,0.052023,0.147826,0.074074,0,0.025,0.015152,0.557692,0.017241,0.14,0,0,0,0,0,0,0.030043,0,0.629598,0.453925,0
0.75,0.247454,0.284404,0.381679,0.179191,0.252174,0.567901,0.228571,0.175,0.227273,0.442308,0.073276,0.32,0.166667,0.153846,0,0,0.111111,0,0.377682,0.091,0.557742,0.508532,0.5
0.09375,0.060081,0.018349,0.091603,0.052023,0.147826,0.333333,0.028571,0.2,0.136364,0.75,0.142241,0.32,0,0,0,0,0,0,0.107296,0.04,0.738238,0.522184,0
0.75,0.247454,0.284404,0.381679,0.179191,0.252174,0.950617,0.085714,0.225,0.181818,0.288462,0.142241,0.15,0,0.038462,0,0,0.111111,0.5,0.446352,0.029,0.490163,0.453925,0.333
0.09375,0.060081,0.018349,0.091603,0.052023,0.147826,0.395062,0.057143,0.2,0.151515,0.711538,0.228448,0.3,0,0,0,0,0.111111,0,0.11588,0.074,0.634731,0.481229,0
0.75,0.247454,0.284404,0.381679,0.179191,0.252174,0.814815,0.457143,0.4,0.484848,0.615385,0.12069,0.48,0.333333,0.307692,0,0,0.222222,0,0.459227,0.15,0.515825,0.47099,0.5
0.09375,0.060081,0.018349,0.091603,0.052023,0.147826,0,0,0,0,0.557692,0,0,0,0,0,0,0,0,0.004292,0,0.477331,0.488055,0
0.75,0.247454,0.284404,0.381679,0.179191,0.252174,0.061728,0,0,0,0.538462,0,0,0,0,0,0,0,0,0.025751,0,0.506416,0.546075,1
0.75,0.247454,0.284404,0.381679,0.179191,0.252174,0.283951,0.028571,0.125,0.090909,0.634615,0.038793,0.25,0,0,0,0,0,0,0.11588,0.037,0.427716,0.406143,0
0.09375,0.060081,0.018349,0.091603,0.052023,0.147826,0.123457,0,0.025,0.015152,0.615385,0.103448,0.09,0,0,0,0,0,0,0.04721,0,0.55432,0.505119,0
0.09375,0.060081,0.018349,0.091603,0.052023,0.147826,0.123457,0,0.025,0.015152,0.615385,0.103448,0.09,0,0,0,0,0,0,0.04721,0,0.55432,0.505119,0
0.625,0.657841,0.201835,0.541985,0.595376,0.495652,0.45679,0.142857,0.125,0.151515,0.75,0.051724,0.26,0,0.115385,0,0,0.111111,0,0.244635,0.088,0.761334,0.576792,0
0.625,0.657841,0.201835,0.541985,0.595376,0.495652,0.271605,0.057143,0.075,0.075758,0.557692,0.025862,0.22,0,0,0,0,0,0,0.085837,0.1,0.616766,0.515358,0
0.625,0.657841,0.201835,0.541985,0.595376,0.495652,0.296296,0.057143,0.05,0.060606,0.5,0.051724,0.16,0,0.038462,0,0,0.111111,0,0.120172,0.071,0.733961,0.583618,0
0.625,0.657841,0.201835,0.541985,0.595376,0.495652,0.567901,0,0.1,0.060606,0.673077,0.112069,0.09,0,0.038462,0,0,0,0,0.23176,0,0.626176,0.484642,0.5
0.3125,0.194501,0.045872,0.114504,0.127168,0.173913,0,0,0,0,0.615385,0.008621,0,0,0,0,0,0,0,0.004292,0,0.600513,0.488055,0
0.625,0.657841,0.201835,0.541985,0.595376,0.495652,0.123457,0.028571,0.025,0.030303,0.538462,0.025862,0.18,0,0,0,0,0,0,0.042918,0.1,0.532079,0.505119,0
0.3125,0.194501,0.045872,0.114504,0.127168,0.173913,0.45679,0.057143,0.125,0.106061,0.461538,0.060345,0.18,0,0,0,0,0,0,0.197425,0.043,0.677502,0.607509,0
0.625,0.657841,0.201835,0.541985,0.595376,0.495652,0.123457,0.028571,0.025,0.030303,0.538462,0.025862,0.18,0,0,0,0,0,0,0.042918,0.1,0.532079,0.505119,0
0.3125,0.194501,0.045872,0.114504,0.127168,0.173913,0.45679,0.057143,0.125,0.106061,0.461538,0.060345,0.18,0,0,0,0,0,0,0.197425,0.043,0.677502,0.607509,0
0.5,0.312627,0.110092,0.29771,0.248555,0.295652,0.098765,0,0.075,0.045455,0.5,0.008621,0.33,0,0.076923,0,0,0,0,0.055794,0,0.779299,0.686007,0
0.5,0.312627,0.110092,0.29771,0.248555,0.295652,0.024691,0,0,0,0.538462,0,0,0,0,0,0,0,0,0.004292,0,0.526946,0.590444,0
0.34375,0.286151,0.633028,0.160305,0.242775,0.2,0.135802,0.057143,0.025,0.045455,0.576923,0,0.25,0,0,0,0,0,0,0.051502,0.167,0.334474,0.293515,0.2
0.34375,0.286151,0.633028,0.160305,0.242775,0.2,0.530864,0.2,0.25,0.257576,0.596154,0.025862,0.39,0.083333,0.076923,0,0,0,0,0.317597,0.095,0.576561,0.518771,0.429
0.34375,0.286151,0.633028,0.160305,0.242775,0.2,0.555556,0.2,0.425,0.363636,0.596154,0.051724,0.52,0.166667,0.153846,0,0,0,0,0.291845,0.103,0.568862,0.467577,0.7
0.34375,0.286151,0.633028,0.160305,0.242775,0.2,0.555556,0.2,0.425,0.363636,0.596154,0.051724,0.52,0.166667,0.153846,0,0,0,0,0.291845,0.103,0.568862,0.467577,0.7
0.84375,0.199593,0.238532,0.725191,0.277457,0.556522,0.493827,0.028571,0.025,0.030303,0.480769,0.168103,0.05,0,0,0,0,0,0,0.04721,0.091,0.0787,0.068259,0
0.84375,0.199593,0.238532,0.725191,0.277457,0.556522,0.024691,0,0,0,0.576923,0.030172,0,0,0,0,0,0,0,0.004292,0,0.19846,0.259386,1
0.84375,0.199593,0.238532,0.725191,0.277457,0.556522,0.037037,0,0,0,0.576923,0,0,0,0,0,0,0,0,0,0,0.012831,0.020478,0
0.84375,0.199593,0.238532,0.725191,0.277457,0.556522,0.814815,0.114286,0.175,0.166667,0.673077,0.49569,0.16,0,0,0,0,0,0,0.223176,0.077,0.389222,0.372014,0.167
0.84375,0.199593,0.238532,0.725191,0.277457,0.556522,0.234568,0,0,0,0.480769,0.077586,0,0,0,0,0,0,0,0.030043,0,0.235244,0.25256,0.458
0.84375,0.199593,0.238532,0.725191,0.277457,0.556522,0.888889,0.085714,0.175,0.151515,0.480769,0.310345,0.14,0,0,0,0,0.111111,0,0.193133,0.067,0.309666,0.327645,0.403
0.84375,0.199593,0.238532,0.725191,0.277457,0.556522,0.950617,0.142857,0.275,0.242424,0.346154,0.314655,0.21,0,0,0,0,0.111111,0,0.369099,0.058,0.540633,0.494881,0.397
0.84375,0.199593,0.238532,0.725191,0.277457,0.556522,0.049383,0.028571,0,0.015152,0.576923,0.017241,0.2,0,0,0,0,0,0,0.012876,0.333,0.273738,0.283276,0.286
0.84375,0.199593,0.238532,0.725191,0.277457,0.556522,0.580247,0.028571,0.025,0.030303,0.365385,0.267241,0.04,0.083333,0.038462,0,0,0,0,0.16309,0.026,0.368691,0.313993,0.431
0.84375,0.199593,0.238532,0.725191,0.277457,0.556522,0.08642,0,0,0,0.576923,0.017241,0,0,0,0,0,0,0,0.042918,0,0.356715,0.365188,0
0.84375,0.199593,0.238532,0.725191,0.277457,0.556522,0.814815,0.114286,0.225,0.19697,0.423077,0.387931,0.19,0,0,0,0,0,0,0.240343,0.071,0.456801,0.399317,0.474
0.84375,0.199593,0.238532,0.725191,0.277457,0.556522,0.222222,0,0.025,0.015152,0.538462,0.133621,0.05,0,0,0,0,0,0,0.051502,0,0.331052,0.337884,0
0.84375,0.199593,0.238532,0.725191,0.277457,0.556522,0.802469,0.028571,0.125,0.090909,0.346154,0.422414,0.09,0,0,0,0,0,0,0.227468,0.019,0.377246,0.382253,0.333
0.84375,0.199593,0.238532,0.725191,0.277457,0.556522,0.037037,0,0,0,0.576923,0.017241,0,0,0,0,0,0,0,0.008584,0,0.33704,0.34471,0.5
0.84375,0.199593,0.238532,0.725191,0.277457,0.556522,0.691358,0.114286,0.075,0.106061,0.519231,0.284483,0.12,0,0,0,0,0,0,0.2103,0.082,0.379812,0.392491,0.3
0.84375,0.199593,0.238532,0.725191,0.277457,0.556522,0.074074,0.028571,0.075,0.060606,0.557692,0.030172,0.57,0,0,0,0,0.111111,0,0.021459,0.2,0.358426,0.406143,0
0.84375,0.199593,0.238532,0.725191,0.277457,0.556522,0.123457,0.028571,0.025,0.030303,0.576923,0.073276,0.18,0,0,0,0,0,0,0.034335,0.125,0.411463,0.419795,1
0.6875,0.564155,0.798165,0.381679,0.554913,0.304348,0.024691,0,0,0,0.538462,0.008621,0,0,0,0,0,0,0,0.004292,0,0.503849,0.395904,0.433
0.84375,0.199593,0.238532,0.725191,0.277457,0.556522,0.074074,0.028571,0.075,0.060606,0.557692,0.030172,0.57,0,0,0,0,0.111111,0,0.021459,0.2,0.358426,0.406143,0
0.84375,0.199593,0.238532,0.725191,0.277457,0.556522,0.123457,0.028571,0.025,0.030303,0.576923,0.073276,0.18,0,0,0,0,0,0,0.034335,0.125,0.411463,0.419795,1
0.6875,0.564155,0.798165,0.381679,0.554913,0.304348,0.024691,0,0,0,0.538462,0.008621,0,0,0,0,0,0,0,0.004292,0,0.503849,0.395904,0.433
0.34375,0.3778,0.073394,0.320611,0.439306,0.321739,0.037037,0.057143,0,0.030303,0.557692,0,0.5,0,0,0,0,0,0,0.025751,0.333,0.478186,0.395904,0
0.34375,0.3778,0.073394,0.320611,0.439306,0.321739,0.074074,0,0.1,0.060606,0.576923,0.017241,0.57,0,0.076923,0,0,0,0,0.051502,0,0.723695,0.679181,0
0.34375,0.3778,0.073394,0.320611,0.439306,0.321739,0,0,0.025,0.015152,0.596154,0,1,0,0,0,0,0,0,0,0,0.816938,0.624573,0
0.65625,0.327902,0.46789,0.496183,0.312139,0.269565,0.061728,0,0,0,0.576923,0,0,0,0,0,0,0,0,0.012876,0,0.248075,0.232082,0
0.34375,0.3778,0.073394,0.320611,0.439306,0.321739,0.320988,0,0.175,0.106061,0.634615,0.068966,0.26,0,0.115385,0,0,0,0,0.103004,0,0.537211,0.508532,0
0.65625,0.327902,0.46789,0.496183,0.312139,0.269565,0.111111,0.028571,0.025,0.030303,0.557692,0.017241,0.2,0,0,0,0,0,0,0.030043,0.143,0.31651,0.31058,0
0.34375,0.3778,0.073394,0.320611,0.439306,0.321739,0.320988,0,0.175,0.106061,0.634615,0.068966,0.26,0,0.115385,0,0,0,0,0.103004,0,0.537211,0.508532,0
0.65625,0.327902,0.46789,0.496183,0.312139,0.269565,0.111111,0.028571,0.025,0.030303,0.557692,0.017241,0.2,0,0,0,0,0,0,0.030043,0.143,0.31651,0.31058,0
0.25,0.12831,0.201835,0.091603,0.104046,0.078261,0,0,0,0,0.576923,0,0,0,0,0,0,0,0,0.004292,0,0.420017,0.351536,0
0.25,0.12831,0.201835,0.091603,0.104046,0.078261,0.061728,0.028571,0.05,0.045455,0.634615,0.017241,0.5,0,0,0,0,0,0,0.030043,0.143,0.591959,0.47099,0.4
0.25,0.12831,0.201835,0.091603,0.104046,0.078261,0.950617,0.285714,0.4,0.393939,0.519231,0.215517,0.33,0.083333,0.076923,0,0,0.333333,0,0.420601,0.102,0.516681,0.447099,0.335
0.25,0.12831,0.201835,0.091603,0.104046,0.078261,0.061728,0,0.025,0.015152,0.576923,0,0.17,0,0,0,0,0,0,0.008584,0,0.384089,0.307167,0.4
0.5625,0.437882,0.073394,0.328244,0.33526,0.556522,0.209877,0,0.05,0.030303,0.538462,0.034483,0.11,0,0,0,0,0,0,0.038627,0,0.518392,0.426621,0
0.25,0.12831,0.201835,0.091603,0.104046,0.078261,0.320988,0.028571,0.025,0.030303,0.365385,0.017241,0.07,0,0,0,0,0.111111,0,0.094421,0.045,0.423439,0.358362,0.454
0.25,0.12831,0.201835,0.091603,0.104046,0.078261,0.024691,0,0,0,0.576923,0.008621,0,0,0,0,0,0,0,0,0,0.300257,0.317406,0.333
0.5625,0.437882,0.073394,0.328244,0.33526,0.556522,0.37037,0,0.125,0.075758,0.653846,0.060345,0.16,0,0.076923,0,0,0,0,0.090129,0,0.656972,0.508532,0
0.25,0.12831,0.201835,0.091603,0.104046,0.078261,0.148148,0.057143,0,0.030303,0.519231,0.008621,0.15,0,0,0,0,0.111111,0,0.103004,0.083,0.549187,0.47099,0.3
0.5625,0.437882,0.073394,0.328244,0.33526,0.556522,0.012346,0,0,0,0.615385,0.008621,0,0,0,0,0,0,0,0.004292,0,0.587682,0.47099,0
0.25,0.12831,0.201835,0.091603,0.104046,0.078261,0.444444,0.057143,0.15,0.121212,0.576923,0.017241,0.22,0,0,0,0,0,0,0.180258,0.048,0.45509,0.392491,0.367
0.5625,0.437882,0.073394,0.328244,0.33526,0.556522,0.506173,0.057143,0.125,0.106061,0.442308,0.060345,0.17,0.083333,0.192308,0,0,0,0,0.154506,0.056,0.63302,0.498294,0
0.875,0.96945,0.40367,0.656489,0.982659,0.6,0.123457,0.028571,0,0.015152,0.576923,0.025862,0.09,0,0,0,0,0,0,0.060086,0.071,0.576561,0.474403,0
0.875,0.96945,0.40367,0.656489,0.982659,0.6,0.345679,0.085714,0.175,0.151515,0.403846,0.034483,0.34,0.083333,0.153846,0,0,0,0,0.180258,0.071,0.708298,0.532423,0
0.875,0.96945,0.40367,0.656489,0.982659,0.6,0.061728,0,0.025,0.015152,0.442308,0.038793,0.17,0,0.038462,0,0,0,0,0.04721,0,0.714286,0.556314,0
0.875,0.96945,0.40367,0.656489,0.982659,0.6,0.074074,0.028571,0,0.015152,0.461538,0.025862,0.14,0,0,0,0,0,0,0.04721,0.091,0.626176,0.614334,0
0.65625,0.267821,0.33945,0.244275,0.306358,0.069565,0.061728,0,0.05,0.030303,0.576923,0.017241,0.33,0,0,0,0,0,0,0.051502,0,0.664671,0.573379,0
0.84375,0.544807,0.513761,0.687023,0.364162,0.469565,0.123457,0.028571,0.05,0.045455,0.557692,0.038793,0.27,0,0,0,0,0,0,0.034335,0.125,0.469632,0.409556,0
0.84375,0.544807,0.513761,0.687023,0.364162,0.469565,0.08642,0,0.025,0.015152,0.5,0,0.13,0,0.038462,0,0,0,0,0.025751,0,0.085543,0.064846,0
0.84375,0.544807,0.513761,0.687023,0.364162,0.469565,0.728395,0.257143,0.325,0.333333,0.307692,0.288793,0.37,0.166667,0.192308,0.25,0.166667,0.111111,0,0.433476,0.089,0.591959,0.52901,0.3
0.84375,0.544807,0.513761,0.687023,0.364162,0.469565,0.925926,0.228571,0.35,0.333333,0.423077,0.431034,0.29,0,0,0,0.166667,0.111111,0,0.317597,0.108,0.51497,0.491468,0.367
0.84375,0.544807,0.513761,0.687023,0.364162,0.469565,0.925926,0.2,0.375,0.333333,0.538462,0.314655,0.29,0,0,0,0.166667,0,0,0.386266,0.078,0.44568,0.416382,0.29
0.84375,0.544807,0.513761,0.687023,0.364162,0.469565,0.135802,0.085714,0.025,0.060606,0.557692,0.025862,0.33,0,0,0,0,0.111111,0.5,0.103004,0.125,0.548332,0.494881,0
0.84375,0.544807,0.513761,0.687023,0.364162,0.469565,0.814815,0.2,0.15,0.19697,0.519231,0.487069,0.19,0,0,0.75,0.5,0.111111,0,0.420601,0.071,0.430282,0.368601,0.286
0.375,0.130346,0.146789,0.137405,0.046243,0.173913,0,0,0,0,0.576923,0.073276,0,0,0,0,0,0,0,0,0,0.088109,0.146758,0
0.84375,0.544807,0.513761,0.687023,0.364162,0.469565,0.037037,0,0.025,0.015152,0.557692,0.017241,0.25,0,0,0,0,0,0,0.021459,0,0.571429,0.447099,0
0.84375,0.544807,0.513761,0.687023,0.364162,0.469565,0.950617,0.228571,0.35,0.333333,0.557692,0.456897,0.28,0,0,0.25,0.333333,0,0,0.519313,0.066,0.577417,0.447099,0.313
0.84375,0.544807,0.513761,0.687023,0.364162,0.469565,1,0.228571,0.325,0.318182,0.653846,0.456897,0.26,0,0,0.5,0.5,0,0,0.44206,0.078,0.49444,0.43686,0.476
0.375,0.130346,0.146789,0.137405,0.046243,0.173913,0.024691,0,0,0,0.576923,0.030172,0,0,0,0,0,0,0,0,0,0.136869,0.102389,0
0.84375,0.544807,0.513761,0.687023,0.364162,0.469565,0.925926,0.228571,0.25,0.272727,0.5,0.318966,0.24,0.166667,0.115385,0,0,0,0,0.339056,0.101,0.48503,0.426621,0.269
0.375,0.130346,0.146789,0.137405,0.046243,0.173913,0.098765,0.057143,0.05,0.060606,0.5,0.172414,0.44,0.083333,0.076923,0,0,0,0,0.030043,0.286,0.340462,0.317406,1
0.84375,0.544807,0.513761,0.687023,0.364162,0.469565,0.987654,0.114286,0.2,0.181818,0.288462,0.24569,0.15,0.083333,0.038462,0.25,0.166667,0.111111,0,0.390558,0.044,0.484175,0.406143,0.298
0.375,0.130346,0.146789,0.137405,0.046243,0.173913,0.160494,0,0.025,0.015152,0.519231,0.357759,0.07,0,0,0,0,0,0,0.017167,0,0.205304,0.201365,0.5
0.375,0.130346,0.146789,0.137405,0.046243,0.173913,0,0,0,0,0.576923,0.008621,0,0,0,0,0,0,0,0,0,0.152267,0.215017,0
0.84375,0.544807,0.513761,0.687023,0.364162,0.469565,0.17284,0.028571,0,0.015152,0.576923,0.077586,0.07,0,0,0,0,0,0,0.055794,0.077,0.318221,0.317406,0.6
0.375,0.130346,0.146789,0.137405,0.046243,0.173913,0.358025,0.085714,0,0.045455,0.538462,0.280172,0.1,0,0,0,0,0.111111,0,0.060086,0.214,0.181352,0.174061,0.5
0.375,0.130346,0.146789,0.137405,0.046243,0.173913,0.938272,0.142857,0.1,0.136364,0.307692,0.918103,0.12,0.083333,0.038462,0,0,0,0,0.133047,0.161,0.183062,0.177474,0.273
0.375,0.130346,0.146789,0.137405,0.046243,0.173913,0.024691,0,0.025,0.015152,0.596154,0.030172,0.33,0,0,0,0,0,0,0.004292,0,0.171942,0.170648,0
0.375,0.130346,0.146789,0.137405,0.046243,0.173913,0.037037,0,0.025,0.015152,0.596154,0.081897,0.25,0,0,0,0,0,0,0.004292,0,0.148845,0.129693,0
0.375,0.130346,0.146789,0.137405,0.046243,0.173913,0.148148,0,0.05,0.030303,0.576923,0.206897,0.15,0,0,0,0,0,0,0.012876,0,0.135158,0.170648,0
0.375,0.130346,0.146789,0.137405,0.046243,0.173913,0.148148,0,0.05,0.030303,0.576923,0.206897,0.15,0,0,0,0,0,0,0.012876,0,0.135158,0.170648,0
0.9375,0.733198,0.146789,1,0.780347,1,0.024691,0,0.025,0.015152,0.557692,0,0.33,0,0,0,0.166667,0,0,0,0,0.523524,0.443686,0
0.9375,0.733198,0.146789,1,0.780347,1,0,0,0.025,0.015152,0.596154,0,1,0,0,0,0,0,0,0,0,0.526091,0.488055,0
0.9375,0.733198,0.146789,1,0.780347,1,0,0,0.025,0.015152,0.596154,0,1,0,0,0,0,0,0,0,0,0.526091,0.488055,0
0.0625,0.004073,0,0,0,0,0.08642,0,0.025,0.015152,0.557692,0.043103,0.13,0,0,0,0,0,0,0.012876,0,0.084688,0.078498,0
0.0625,0.004073,0,0,0,0,0.024691,0,0,0,0.557692,0.038793,0,0,0,0,0,0,0,0.008584,0,0.223268,0.225256,0
0.09375,0.137475,0.045872,0.091603,0.098266,0.104348,0.864198,0.085714,0.525,0.363636,0.269231,0.107759,0.34,0.083333,0.307692,0,0,0,0,0.536481,0.024,0.876818,0.665529,0
0.09375,0.137475,0.045872,0.091603,0.098266,0.104348,0.864198,0.085714,0.525,0.363636,0.269231,0.107759,0.34,0.083333,0.307692,0,0,0,0,0.536481,0.024,0.876818,0.665529,0
0,0.007128,0,0,0.00578,0.008696,0.209877,0.085714,0.05,0.075758,0.576923,0.081897,0.28,0,0,0,0,0.111111,0,0.141631,0.091,0.504705,0.375427,0
0,0.007128,0,0,0.00578,0.008696,0.209877,0.114286,0.025,0.075758,0.557692,0.017241,0.28,0,0,0,0,0,0,0.06867,0.25,0.42515,0.361775,0
0,0.007128,0,0,0.00578,0.008696,0.617284,0.057143,0.125,0.106061,0.576923,0.090517,0.14,0,0,0,0,0,0,0.257511,0.033,0.370402,0.334471,0.5
0,0.007128,0,0,0.00578,0.008696,0.012346,0,0,0,0.576923,0,0,0,0,0,0,0,0,0.004292,0,0.289991,0.249147,0
0.75,0.11609,0.256881,0.358779,0.219653,0.191304,0.320988,0.171429,0,0.090909,0.538462,0.202586,0.22,0,0,0,0,0.111111,0,0.077253,0.333,0.209581,0.187713,0
0.6875,0.362525,0.091743,0.664122,0.416185,0.652174,0.358025,0,0.075,0.045455,0.730769,0.168103,0.1,0,0,0,0,0,0,0.090129,0,0.541488,0.511945,0
0.6875,0.362525,0.091743,0.664122,0.416185,0.652174,0.08642,0,0.05,0.030303,0.634615,0.017241,0.25,0,0,0,0,0,0,0.030043,0,0.572284,0.518771,0
