rank,age,nationality,name,pos,GP,G,A,P,PIM,plusMinus,PPG,SHG,GWG,GGP,AGP,PGP
875,27,CA,Carter Hutton,G,51,0,2,2,17,,0,0,0,0,0.039,0.039
876,22,CA,Eddie Pasquale,G,43,0,2,2,31,,0,0,0,0,0.047,0.047
877,20,CZ,Petr Mrazek,G,42,0,2,2,17,,0,0,0,0,0.048,0.048
878,23,FI,Harri Säteri,G,39,0,2,2,0,,0,0,0,0,0.051,0.051
879,20,CA,Mark Visentin,G,30,0,2,2,2,,0,0,0,0,0.067,0.067
880,40,CA,Bryan Helmer,D,24,0,2,2,19,8,0,0,0,0,0.083,0.083
881,25,US,Patrick Cullity,D,21,0,2,2,24,-2,0,0,0,0,0.095,0.095
882,26,CA,Jordan Henry,D,20,0,2,2,30,-3,0,0,0,0,0.1,0.1
883,26,CA,Tim Spencer,F,20,0,2,2,17,-3,0,0,0,0,0.1,0.1
884,22,CA,Daultan Leveille,F,19,0,2,2,4,-3,0,0,0,0,0.105,0.105
885,31,CA,Randy Jones,D,18,0,2,2,31,1,0,0,0,0,0.111,0.111
886,23,US,Adam Estoclet,F,18,0,2,2,8,0,0,0,0,0,0.111,0.111
887,22,CA,Yann Sauve,D,17,0,2,2,10,2,0,0,0,0,0.118,0.118
888,21,FI,Tommi Kivistö,D,17,0,2,2,12,-3,0,0,0,0,0.118,0.118
889,25,US,Cody Wild,D,16,0,2,2,10,2,0,0,0,0,0.125,0.125
890,25,CA,Brendan Mikkelson,D,13,0,2,2,6,2,0,0,0,0,0.154,0.154
891,21,US,Taylor Aronson,D,12,0,2,2,4,3,0,0,0,0,0.167,0.167
892,24,CA,Matthew Corrente,D,11,0,2,2,32,-1,0,0,0,0,0.182,0.182
893,21,CA,Austin Fyten,F,11,0,2,2,4,4,0,0,0,0,0.182,0.182
894,24,US,George Hughes,D,11,0,2,2,0,-5,0,0,0,0,0.182,0.182
895,23,CA,Scott Arnold,F,10,0,2,2,11,-1,0,0,0,0,0.2,0.2
896,28,CA,Ben Eager,F,9,0,2,2,13,-4,0,0,0,0,0.222,0.222
897,21,CA,Byron Froese,F,9,0,2,2,4,1,0,0,0,0,0.222,0.222
898,22,CA,Steven Seigo,D,9,0,2,2,4,1,0,0,0,0,0.222,0.222
899,20,CA,Brandon Alderson,F,9,0,2,2,2,0,0,0,0,0,0.222,0.222
900,21,CA,David Pacan,F,9,0,2,2,11,0,0,0,0,0,0.222,0.222
901,20,US,Jason Clark,F,8,0,2,2,13,0,0,0,0,0,0.25,0.25
902,19,RU,Andrei Pedan,D,8,0,2,2,7,-2,0,0,0,0,0.25,0.25
903,19,CA,Francis Beauvillier,F,8,0,2,2,4,-3,0,0,0,0,0.25,0.25
904,27,CA,Paul Crowder,F,7,0,2,2,0,-2,0,0,0,0,0.286,0.286
905,21,FI,Erik Haula,F,6,0,2,2,2,1,0,0,0,0,0.333,0.333
906,24,CA,Marc Hagel,F,6,0,2,2,0,0,0,0,0,0,0.333,0.333
907,20,CA,Justin Feser,F,6,0,2,2,4,1,0,0,0,0,0.333,0.333
908,26,US,Joey Sides,F,6,0,2,2,2,1,0,0,0,0,0.333,0.333
909,22,CA,Steven Delisle,D,4,0,2,2,6,-1,0,0,0,0,0.5,0.5
910,19,CA,Josh Leivo,F,4,0,2,2,2,1,0,0,0,0,0.5,0.5
911,19,CA,Ryan Murphy,D,3,0,2,2,0,0,0,0,0,0,0.667,0.667
912,21,CA,Calvin de Haan,D,3,0,2,2,4,1,0,0,0,0,0.667,0.667
913,19,CA,Frank Corrado,D,3,0,2,2,0,0,0,0,0,0,0.667,0.667
914,18,CA,Damon Severson,D,2,0,2,2,0,2,0,0,0,0,1,1
915,28,CA,Eric Neilson,F,39,1,0,1,135,-8,0,0,0,0.026,0,0.026
916,27,US,Zach Fitzgerald,D,36,1,0,1,202,-6,0,0,0,0.028,0,0.028
917,23,CA,Michael Liambas,F,27,1,0,1,74,-6,0,0,1,0.037,0,0.037
918,27,CA,Jimmy Bonneau,F,26,1,0,1,81,-3,0,0,0,0.038,0,0.038
919,21,CA,Darren Kramer,F,21,1,0,1,83,-3,0,0,0,0.048,0,0.048
920,22,CA,Jason Wilson,F,17,1,0,1,30,1,0,0,0,0.059,0,0.059
921,26,US,Nick Tuzzolino,D,14,1,0,1,11,-1,0,0,0,0.071,0,0.071
922,23,CA,Matt Tassone,F,13,1,0,1,26,0,0,0,0,0.077,0,0.077
923,22,US,Wade Megan,F,13,1,0,1,0,-5,0,0,0,0.077,0,0.077
924,19,CA,Derek Mathers,F,12,1,0,1,24,-4,0,0,1,0.083,0,0.083
925,23,US,Michael Sdao,D,12,1,0,1,23,4,1,0,0,0.083,0,0.083
926,24,US,Eric Baier,D,11,1,0,1,2,0,0,0,0,0.091,0,0.091
927,26,CA,Eric Hunter,F,11,1,0,1,6,-2,0,0,0,0.091,0,0.091
928,26,CA,Matt Kassian,F,9,1,0,1,12,-3,0,0,0,0.111,0,0.111
929,26,CA,Wes O'Neill,D,7,1,0,1,0,1,0,0,0,0.143,0,0.143
930,22,IT,Thomas Larkin,D,7,1,0,1,2,-3,0,0,1,0.143,0,0.143
931,20,SE,Max Friberg,F,6,1,0,1,0,-5,0,0,0,0.167,0,0.167
932,25,US,Trevor Lewis,F,6,1,0,1,0,0,0,0,1,0.167,0,0.167
933,25,US,Andy Bohmbach,F,5,1,0,1,0,0,0,0,0,0.2,0,0.2
934,22,CA,Anthony Luciani,F,5,1,0,1,6,-1,0,0,0,0.2,0,0.2
935,29,CA,Steve Eminger,D,4,1,0,1,0,-3,0,0,0,0.25,0,0.25
936,19,US,Tyler Biggs,F,4,1,0,1,0,1,0,0,0,0.25,0,0.25
937,23,CA,Carter Rowney,F,4,1,0,1,0,1,0,0,0,0.25,0,0.25
938,22,CA,Lance Bouma,F,3,1,0,1,2,0,0,0,0,0.333,0,0.333
939,23,US,Riley Wetmore,F,3,1,0,1,0,0,0,0,1,0.333,0,0.333
940,35,US,Tom Poti,D,2,1,0,1,0,-1,1,0,0,0.5,0,0.5
941,21,SE,Jesper Fast,F,1,1,0,1,2,-1,1,0,1,1,0,1
942,23,CA,Dustin Tokarski,G,48,0,1,1,19,,0,0,0,0,0.021,0.021
943,20,CA,Calvin Pickard,G,47,0,1,1,12,,0,0,0,0,0.021,0.021
944,22,CA,Matt Hackett,G,46,0,1,1,10,,0,0,0,0,0.022,0.022
945,23,US,Keith Kinkaid,G,45,0,1,1,2,,0,0,0,0,0.022,0.022
946,23,US,Jeremy Smith,G,43,0,1,1,0,,0,0,0,0,0.023,0.023
947,26,CA,Daniel Taylor,G,40,0,1,1,2,,0,0,0,0,0.025,0.025
948,20,US,Jack Campbell,G,40,0,1,1,2,,0,0,0,0,0.025,0.025
949,29,US,Mike McKenna,G,39,0,1,1,6,,0,0,0,0,0.026,0.026
950,28,SE,Cristopher Nihlstorp,G,39,0,1,1,2,,0,0,0,0,0.026,0.026
951,25,US,Alex Stalock,G,38,0,1,1,6,,0,0,0,0,0.026,0.026
952,23,CH,Robert Mayer,G,38,0,1,1,8,,0,0,0,0,0.026,0.026
953,27,CA,Cedrick Desjardins,G,36,0,1,1,4,,0,0,0,0,0.028,0.028
954,26,CA,Chad Johnson,G,34,0,1,1,2,,0,0,0,0,0.029,0.029
955,24,FI,Riku Helenius,G,32,0,1,1,7,,0,0,0,0,0.031,0.031
956,24,US,Ian Slater,F,32,0,1,1,73,-9,0,0,0,0,0.031,0.031
957,35,CA,Wade Brookbank,F,28,0,1,1,100,-6,0,0,0,0,0.036,0.036
958,32,CA,Dany Sabourin,G,28,0,1,1,4,,0,0,0,0,0.036,0.036
959,25,US,Jeff Frazee,G,28,0,1,1,0,,0,0,0,0,0.036,0.036
960,25,CA,Frazer McLaren,F,26,0,1,1,87,-5,0,0,0,0,0.038,0.038
961,22,CA,Jason Missiaen,G,25,0,1,1,0,,0,0,0,0,0.04,0.04
962,32,CA,Darcy Hordichuk,F,22,0,1,1,12,-2,0,0,0,0,0.045,0.045
963,22,CA,Marc Cantin,D,22,0,1,1,48,1,0,0,0,0,0.045,0.045
964,29,CA,Drew MacIntyre,G,21,0,1,1,0,,0,0,0,0,0.048,0.048
965,22,CA,Darcy Kuemper,G,21,0,1,1,0,,0,0,0,0,0.048,0.048
966,21,CA,Ryan Howse,F,20,0,1,1,6,-2,0,0,0,0,0.05,0.05
967,26,US,Barry Goers,D,19,0,1,1,14,0,0,0,0,0,0.053,0.053
968,29,CA,Patrick Wellar,D,19,0,1,1,52,2,0,0,0,0,0.053,0.053
969,21,CA,Mikael Tam,D,19,0,1,1,31,-6,0,0,0,0,0.053,0.053
970,32,CA,Dan Ellis,G,18,0,1,1,0,,0,0,0,0,0.056,0.056
971,20,CA,Alex Mallet,F,18,0,1,1,7,-4,0,0,0,0,0.056,0.056
972,21,CA,Charles-Olivier Roussel,D,17,0,1,1,15,-1,0,0,0,0,0.059,0.059
973,20,RU,Stanislav Galiev,F,17,0,1,1,8,-4,0,0,0,0,0.059,0.059
974,22,US,Ryan Grimshaw,D,16,0,1,1,13,0,0,0,0,0,0.063,0.063
975,26,US,Ben Bishop,G,13,0,1,1,12,,0,0,0,0,0.077,0.077
976,25,US,Brian Lee,D,11,0,1,1,25,-3,0,0,0,0,0.091,0.091
977,21,CA,Brett Flemming,D,11,0,1,1,2,-4,0,0,0,0,0.091,0.091
978,20,CA,Vincent Arseneau,F,11,0,1,1,35,-2,0,0,0,0,0.091,0.091
979,26,US,Stu Bickel,D,10,0,1,1,18,-1,0,0,0,0,0.1,0.1
980,25,CA,Michael Wilson,D,10,0,1,1,10,1,0,0,0,0,0.1,0.1
981,19,CA,Adam Lowry,F,9,0,1,1,4,-1,0,0,0,0,0.111,0.111
982,19,RU,Nikolai Prokhorkin,F,8,0,1,1,6,2,0,0,0,0,0.125,0.125
983,21,CA,Ben Wilson,F,8,0,1,1,10,-1,0,0,0,0,0.125,0.125
984,26,CA,Kris Belan,F,8,0,1,1,7,-7,0,0,0,0,0.125,0.125
985,19,CA,Nick Cousins,F,7,0,1,1,2,-1,0,0,0,0,0.143,0.143
986,25,CA,Peter Merth,D,7,0,1,1,8,-5,0,0,0,0,0.143,0.143
987,22,US,Connor Knapp,G,7,0,1,1,0,,0,0,0,0,0.143,0.143
988,35,US,Mark Eaton,D,6,0,1,1,4,-5,0,0,0,0,0.167,0.167
989,26,US,Eric Lampe,F,6,0,1,1,6,-2,0,0,0,0,0.167,0.167
990,29,CA,Kirk MacDonald,F,6,0,1,1,4,0,0,0,0,0,0.167,0.167
991,20,US,Derek Forbort,D,6,0,1,1,0,5,0,0,0,0,0.167,0.167
992,21,CA,James Martin,D,5,0,1,1,7,-1,0,0,0,0,0.2,0.2
993,24,US,Andrew Rowe,F,5,0,1,1,4,1,0,0,0,0,0.2,0.2
994,24,CA,Scott Pitt,F,5,0,1,1,4,-4,0,0,0,0,0.2,0.2
995,23,US,Mike Keenan,D,5,0,1,1,9,3,0,0,0,0,0.2,0.2
996,20,CA,Scott Sabourin,F,5,0,1,1,4,1,0,0,0,0,0.2,0.2
997,20,CA,Kevin Gagne,D,5,0,1,1,0,-3,0,0,0,0,0.2,0.2
998,22,US,Drew Olson,F,5,0,1,1,2,-2,0,0,0,0,0.2,0.2
999,21,CA,Curtis McKenzie,F,5,0,1,1,14,-3,0,0,0,0,0.2,0.2
1000,22,CA,Jeremy Price,D,5,0,1,1,4,-1,0,0,0,0,0.2,0.2
