id,PlayerName,DraftAge,Country,country_group,Height,Weight,Position,DraftYear,Overall,CSS_rank,rs_GP,rs_G,rs_A,rs_P,rs_PIM,rs_PlusMinus,po_GP,po_G,po_A,po_P,po_PIM,po_PlusMinus,sum_7yr_GP,sum_7yr_TOI,GP_greater_than_0
15331,Grant Jacobsen,18,Canada,CAN,75,209,C,2001,270,175,64,10,25,35,40,7,6,0,1,1,4,-1,0,0,no
64738,David Kaczowka,18,Canada,CAN,74,231,L,1999,98,175,60,3,2,5,247,0,9,0,0,0,24,-1,0,0,no
78449,Chris Legg,19,Canada,CAN,73,190,C,1999,171,182,52,38,40,78,6,0,0,0,0,0,0,0,0,0,no
8468738,Sean McMorrow,18,CAN,CAN,76,224,R,2000,258,182,62,0,2,2,142,0,4,0,0,0,12,0,1,1,yes
10503,Grant Potulny,20,USA,USA,75,205,C,2000,157,186,56,25,30,55,85,0,10,3,4,7,4,0,0,0,no
8468095,George Parros,20,USA,USA,77,224,R,1999,222,186,54,30,20,50,126,0,0,0,0,0,0,0,55,271,yes
18538,Brian Gornick,19,USA,USA,79,218,C,1999,258,187,34,10,11,21,20,0,0,0,0,0,0,0,0,0,no
61192,James Demone,18,Canada,CAN,78,231,D,2000,283,189,56,2,8,10,181,-23,0,0,0,0,0,0,0,0,no
8468707,Guillaume Lefebvre,19,CAN,CAN,73,200,L,2000,227,190,71,33,40,73,121,0,11,4,0,4,25,0,38,443,yes
8467957,Brad Fast,19,CAN,CAN,72,185,D,1999,84,191,59,27,46,73,0,0,0,0,0,0,0,0,1,21,yes
8468636,Greg Zanon,20,CAN,CAN,71,201,D,2000,156,200,42,3,26,29,56,0,0,0,0,0,0,0,70,1212,yes
8468617,Mike Stuart,20,USA,USA,72,195,D,2000,137,209,39,2,5,7,28,0,0,0,0,0,0,0,3,32,yes
15330,Warren Mccutcheon,18,Canada,CAN,76,201,C,2000,257,210,62,2,4,6,39,-20,0,0,0,0,0,0,0,0,no
